PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_YCFJ_20HLA20CP101,PDSFD_1000_02_YCFJ_20HLA20CT301,PDSFD_1000_02_YCFJ_20HLB20CT312,PDSFD_1000_02_YCFJ_20HLB20CT315,PDSFD_1000_02_YCFJ_20HLB20CT318,PDSFD_1000_02_YCFJ_20HLB20CY101A-A,PDSFD_1000_02_YCFJ_20HLB20CY101AB-A,PDSFD_1000_02_YCFJ_20HLB20ZZ101-ZT,PDSFD_1000_02_YCFJ_20HLV21CT301,PDSFD_1000_02_YCFJ_20HLV21CT302
512.9590000000001,10.368730000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6823726999999999,0.5969239000000001,46.6095,36.130990000000004,37.52179
512.5309,10.40115,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6838989000000001,0.6579587,46.61712,36.130990000000004,37.52179
513.3871,10.44121,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.7022093,0.5999757,46.76208,36.130990000000004,37.39532
513.9224,10.372539999999999,5.0598849999999995,59.47325,58.709480000000006,59.21864,0.7312008000000001,0.5709835999999999,46.731559999999995,36.130990000000004,37.39532
514.3505,10.363010000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6808470999999999,0.6121824,46.746829999999996,36.130990000000004,37.39532
511.6745,10.319139999999999,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.7006836999999999,0.6030269,46.76208,36.130990000000004,37.52179
512.9590000000001,10.301969999999999,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.7037355,0.632019,46.746829999999996,36.130990000000004,37.52179
510.8182,10.345839999999999,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6991575,0.5908201999999999,47.26563,36.130990000000004,37.52179
513.3871,10.363010000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6823726999999999,0.6396483000000001,47.20459,36.130990000000004,37.52179
512.5309,10.33821,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6915281999999999,0.6259153000000001,46.41876,36.130990000000004,37.39532
512.5309,10.31151,5.185061,59.600559999999994,58.709480000000006,59.21864,0.6762697,0.5786129,46.7926,36.130990000000004,37.39532
511.6745,10.324860000000001,5.185061,59.600559999999994,58.709480000000006,59.21864,0.7296752,0.6549069000000001,47.19696,36.130990000000004,37.52179
511.6745,10.313410000000001,5.185061,59.600559999999994,58.709480000000006,59.09134,0.7144166000000001,0.6274416,46.78497,36.130990000000004,37.52179
511.6745,10.313410000000001,5.185061,59.600559999999994,58.709480000000006,59.09134,0.7205196999999999,0.6243898,46.71631,36.130990000000004,37.52179
511.6745,10.30769,5.185061,59.600559999999994,58.709480000000006,59.09134,0.7510374,0.6121824,46.769709999999996,36.2574,37.39532
511.6745,10.29053,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6777953,0.8319088,46.731559999999995,36.130990000000004,37.39532
512.1027,10.395430000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6808470999999999,0.6579587,47.24273,36.2574,37.39532
512.1027,10.39352,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6915281999999999,0.6106568,46.434020000000004,36.130990000000004,37.52179
511.6745,10.328669999999999,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6976318,0.6030269,46.434020000000004,36.2574,37.52179
512.9590000000001,10.38208,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.7647703,0.6243898,46.47217,36.2574,37.52179
512.5309,10.37827,4.934715,59.600559999999994,58.709480000000006,59.21864,0.7235715,0.6243898,47.052,36.2574,37.39532
512.5309,10.4126,4.934715,59.600559999999994,58.709480000000006,59.09134,0.7022093,0.6015013000000001,46.46454,36.2574,37.39532
511.6745,10.38017,4.934715,59.600559999999994,58.709480000000006,59.09134,0.7067868,0.6106568,46.426390000000005,36.130990000000004,37.39532
512.1027,10.3611,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6808470999999999,0.6076050000000001,46.44928,36.2574,37.39532
511.6745,10.410689999999999,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6777953,0.5908201999999999,47.052,36.130990000000004,37.39532
511.6745,10.42976,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6686398,0.6533812,46.28143,36.2574,37.52179
511.6745,10.422130000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.7449336999999999,0.5480958,46.62475,36.130990000000004,37.39532
512.5309,10.39162,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.7098386,0.6106568,46.61712,36.130990000000004,37.52179
511.6745,10.42404,4.934715,59.600559999999994,58.709480000000006,59.21864,0.7510374,0.9249875,46.22803,36.130990000000004,37.52179
512.5309,10.37064,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6991575,0.6091306,46.10595,36.130990000000004,37.52179
511.2464,10.383989999999999,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6793209,0.6015013000000001,46.13647,36.130990000000004,37.52179
511.6745,10.32677,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6869506999999999,0.5969239000000001,46.57898,36.130990000000004,37.39532
511.2464,10.260010000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6762697,0.6243898,47.219840000000005,36.130990000000004,37.39532
512.5309,10.40497,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6915281999999999,0.6762697,47.22748,36.130990000000004,37.39532
512.5309,10.433580000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.7006836999999999,0.5557251,46.594229999999996,36.130990000000004,37.39532
512.5309,10.36491,4.934715,59.600559999999994,58.709480000000006,59.21864,0.7037355,0.5984495,46.61712,36.130990000000004,37.39532
511.7816,10.3611,4.934715,59.600559999999994,58.709480000000006,59.09134,0.708313,0.6365964,46.60187,36.130990000000004,37.39532
512.5309,10.40115,4.934715,59.600559999999994,58.709480000000006,59.09134,0.7418819000000001,0.5892946,46.7392,36.130990000000004,37.39532
512.5309,10.40497,4.934715,59.600559999999994,58.709480000000006,59.09134,0.6762697,0.5709835999999999,46.77734,36.130990000000004,37.39532
511.6745,10.37827,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6869506999999999,0.5664062,46.769709999999996,36.130990000000004,37.39532
511.6745,10.29434,4.809549,59.600559999999994,58.709480000000006,59.21864,0.708313,0.6198117,46.71631,36.130990000000004,37.39532
512.5309,10.19897,4.934715,59.600559999999994,58.709480000000006,59.21864,0.6762697,0.5999757,47.410579999999996,36.130990000000004,37.39532
512.5309,10.33249,4.934715,59.600559999999994,58.709480000000006,59.21864,0.7403563,0.6045531999999999,46.57898,36.130990000000004,37.39532
512.1027,10.31723,4.934715,59.600559999999994,58.709480000000006,59.09134,0.7189941,0.6167599,46.56372,36.130990000000004,37.39532
512.5309,10.34966,4.934715,59.600559999999994,58.709480000000006,59.09134,0.7067868,0.5953977,46.61712,36.130990000000004,37.39532
512.1027,10.22568,4.934715,59.600559999999994,58.709480000000006,59.09134,0.6900026,0.6732178000000001,46.884159999999994,36.130990000000004,37.39532
512.9590000000001,10.342030000000001,4.934715,59.600559999999994,58.709480000000006,59.09134,0.6640623000000001,0.6381226999999999,46.61712,36.130990000000004,37.39532
510.7112,10.30579,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6793209,0.6350709,46.594229999999996,36.130990000000004,37.39532
511.2464,10.37636,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6991575,0.6427001,46.769709999999996,36.130990000000004,37.39532
512.5309,10.34966,5.0598849999999995,59.600559999999994,58.709480000000006,59.21864,0.6854246,0.6121824,46.746829999999996,36.130990000000004,37.39532
510.39,10.33821,5.0598849999999995,59.47325,58.709480000000006,59.09134,0.6915281999999999,0.569458,46.28906,36.130990000000004,37.39532
512.1027,10.363010000000001,5.0598849999999995,59.47325,58.709480000000006,59.09134,0.7128904,0.6106568,46.57898,36.130990000000004,37.39532
512.1027,10.38017,5.0598849999999995,59.47325,58.709480000000006,59.09134,0.7357788000000001,0.5908201999999999,46.594229999999996,36.130990000000004,37.39532
511.2464,10.3878,5.0598849999999995,59.47325,58.709480000000006,59.09134,0.7113648,0.6274416,46.61712,36.130990000000004,37.39532
512.9590000000001,10.36491,5.0598849999999995,59.47325,58.709480000000006,59.21864,0.6793209,0.5725098000000001,46.57135,36.130990000000004,37.39532
512.5309,10.42595,5.185061,59.600559999999994,58.709480000000006,59.09134,0.7022093,0.5511476,46.64001,36.130990000000004,37.39532
512.5309,10.372539999999999,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6823726999999999,0.6289672,45.95337,36.130990000000004,37.39532
512.1027,10.389710000000001,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.6640623000000001,0.5923458,45.95337,36.130990000000004,37.39532
512.5309,10.41832,5.185061,59.600559999999994,58.709480000000006,59.09134,0.7403563,0.5770873000000001,46.61712,36.130990000000004,37.52179
512.5309,10.36682,5.0598849999999995,59.600559999999994,58.709480000000006,59.09134,0.708313,0.5526732,45.79315,36.130990000000004,37.39532
511.5675,10.42976,5.185061,59.600559999999994,58.709480000000006,59.09134,0.69458,0.656433,45.808409999999995,36.130990000000004,37.52179
512.1027,10.39734,5.185061,59.600559999999994,58.709480000000006,59.09134,0.6777953,0.5343629,45.85418,36.130990000000004,37.52179
512.5309,10.3878,5.185061,59.600559999999994,58.709480000000006,59.09134,0.6808470999999999,0.6060788,46.6095,36.130990000000004,37.52179
513.3871,10.328669999999999,5.185061,59.600559999999994,58.709480000000006,59.09134,0.6442258000000001,0.6549069000000001,45.79315,36.130990000000004,37.52179
512.5309,10.540389999999999,5.185061,59.600559999999994,58.709480000000006,59.09134,0.7098386,0.5984495,45.55664,36.130990000000004,37.39532
512.5309,10.45837,5.185061,59.600559999999994,58.709480000000006,59.21864,0.7281495,0.5999757,44.73267,36.130990000000004,37.39532
514.3505,10.301969999999999,5.185061,59.600559999999994,58.709480000000006,59.09134,0.6976318,0.5480958,45.86945,36.130990000000004,37.39532
512.5309,10.368730000000001,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6655886,0.5969239000000001,45.82367,36.130990000000004,37.39532
512.1027,10.38589,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6671140999999999,0.5526732,45.82367,36.130990000000004,37.39532
512.5309,10.395430000000001,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6671140999999999,0.5709835999999999,45.8313,36.130990000000004,37.39532
512.1027,10.328669999999999,5.185061,59.600559999999994,58.709480000000006,59.09134,0.6762697,0.5618287,46.128840000000004,36.130990000000004,37.39532
512.5309,10.363010000000001,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6793209,0.5740354999999999,46.7392,36.130990000000004,37.39532
511.2464,10.35347,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6808470999999999,0.5206299,46.731559999999995,36.130990000000004,37.39532
512.1027,10.340119999999999,5.310241,59.600559999999994,58.709480000000006,59.09134,0.7067868,0.5923458,46.769709999999996,36.130990000000004,37.39532
511.6745,10.39352,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6777953,0.540466,46.746829999999996,36.130990000000004,37.39532
512.9590000000001,10.406880000000001,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6976318,0.656433,47.25036,36.130990000000004,37.39532
512.1027,10.29434,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6793209,0.6869506999999999,46.70868,36.130990000000004,37.39532
512.5309,10.37064,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6655886,0.569458,46.731559999999995,36.130990000000004,37.39532
511.6745,10.35347,5.310241,59.600559999999994,58.709480000000006,59.09134,0.656433,0.5664062,46.769709999999996,36.130990000000004,37.39532
511.6745,10.24284,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6854246,0.632019,47.05963,36.130990000000004,37.39532
512.1027,10.30579,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6915281999999999,0.5252074000000001,46.32721,36.130990000000004,37.39532
512.5309,10.33058,5.310241,59.600559999999994,58.709480000000006,59.09134,0.7022093,0.5496214,46.28906,36.130990000000004,37.52179
511.2464,10.38208,5.310241,59.600559999999994,58.709480000000006,59.09134,0.7144166000000001,0.5297849,46.61712,36.130990000000004,37.39532
511.6745,10.35919,5.310241,59.600559999999994,58.709480000000006,59.09134,0.6838989000000001,0.5480958,46.13647,36.130990000000004,37.39532
510.39,10.37064,5.310241,59.600559999999994,58.709480000000006,59.21864,0.6777953,0.5923458,46.76208,36.130990000000004,37.39532
512.5309,10.313410000000001,5.4354260000000005,59.600559999999994,58.709480000000006,59.09134,0.6793209,0.5709835999999999,46.75445,36.130990000000004,37.39532
513.3871,10.301969999999999,5.560617,59.600559999999994,58.709480000000006,59.21864,0.7022093,0.5587769,46.76208,36.130990000000004,37.39532
512.5309,10.37064,5.560617,59.600559999999994,58.709480000000006,59.09134,0.6793209,0.5511476,46.76208,36.2574,37.52179
512.9590000000001,10.22377,5.560617,59.600559999999994,58.83676,59.09134,0.6884764,0.8547971999999999,47.03674,36.130990000000004,37.39532
512.1027,10.39734,5.560617,59.600559999999994,58.83676,59.09134,0.708313,0.5572507,46.51031,36.130990000000004,37.52179
512.9590000000001,10.3344,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6930538,0.5725098000000001,46.52557,36.130990000000004,37.52179
512.5309,10.3344,5.685812,59.600559999999994,58.709480000000006,59.09134,0.7067868,0.5786129,46.746829999999996,36.2574,37.52179
511.2464,10.36491,5.685812,59.600559999999994,58.83676,59.09134,0.7571411,0.6137085999999999,46.70105,36.130990000000004,37.39532
511.6745,10.22568,5.811014,59.600559999999994,58.83676,59.21864,0.7479855,0.7006836999999999,48.13538,36.130990000000004,37.39532
512.1027,10.3611,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6808470999999999,0.6259153000000001,47.372440000000005,36.130990000000004,37.39532
512.5309,10.40115,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6808470999999999,0.569458,47.36481,36.130990000000004,37.39532
511.6745,10.410689999999999,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6777953,0.5526732,47.39532,36.130990000000004,37.39532
511.6745,10.39162,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6991575,0.6076050000000001,47.31903,36.130990000000004,37.39532
513.3871,10.2581,5.685812,59.600559999999994,58.709480000000006,59.21864,0.7037355,0.6381226999999999,48.00567,36.130990000000004,37.52179
512.5309,10.342030000000001,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6838989000000001,0.5679318,47.21222,36.130990000000004,37.39532
510.39,10.340119999999999,5.685812,59.727880000000006,58.709480000000006,59.21864,0.6793209,0.5130007000000001,47.219840000000005,36.130990000000004,37.52179
511.6745,10.32104,5.685812,59.600559999999994,58.709480000000006,59.21864,0.6884764,0.5755616,47.52502,36.130990000000004,37.52179
512.5309,10.23521,5.685812,59.727880000000006,58.709480000000006,59.21864,0.7205196999999999,1.106568,48.104859999999995,36.130990000000004,37.52179
511.6745,10.35538,5.560617,59.727880000000006,58.709480000000006,59.21864,0.708313,0.5191037000000001,47.82257,36.130990000000004,37.52179
512.1027,10.351560000000001,5.560617,59.600559999999994,58.709480000000006,59.21864,0.6854246,0.5786129,47.79968,36.130990000000004,37.52179
512.5309,10.3611,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6594849,0.5206299,47.24273,36.130990000000004,37.52179
510.39,10.35919,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6900026,0.5786129,47.21222,36.130990000000004,37.52179
512.1027,10.33821,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6869506999999999,0.5877684,48.036190000000005,36.130990000000004,37.52179
512.9590000000001,10.34966,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6976318,0.5633544,47.63947,36.130990000000004,37.52179
511.2464,10.3363,5.560617,59.727880000000006,58.709480000000006,59.21864,0.7510374,0.5755616,47.66235,36.130990000000004,37.52179
512.9590000000001,10.351560000000001,5.560617,59.727880000000006,58.709480000000006,59.21864,0.7342526,0.5511476,47.677609999999994,36.130990000000004,37.52179
512.1027,10.263819999999999,5.560617,59.727880000000006,58.709480000000006,59.21864,0.7525636,0.6228635,47.63947,36.130990000000004,37.52179
511.6745,10.368730000000001,5.560617,59.727880000000006,58.709480000000006,59.21864,0.7250977,0.6289672,47.669979999999995,36.130990000000004,37.52179
512.1027,10.35919,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6915281999999999,0.5984495,46.899409999999996,36.130990000000004,37.52179
512.1027,10.35347,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6793209,0.5877684,47.22748,36.130990000000004,37.52179
513.4942,10.39925,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6671140999999999,0.5541989,47.20459,36.130990000000004,37.52179
512.1027,10.4393,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6793209,0.5892946,46.91467,36.130990000000004,37.52179
511.6745,10.41641,5.560617,59.727880000000006,58.709480000000006,59.21864,0.6869506999999999,0.5923458,46.899409999999996,36.130990000000004,37.52179
512.5309,10.34966,5.685812,59.727880000000006,58.709480000000006,59.21864,0.6854246,0.5999757,46.92993,36.130990000000004,37.52179
513.3871,10.40115,5.685812,59.727880000000006,58.709480000000006,59.21864,0.6915281999999999,0.5297849,46.9223,36.2574,37.52179
512.5309,10.357280000000001,5.685812,59.727880000000006,58.709480000000006,59.21864,0.7052611,0.5557251,46.86889,36.38382,37.52179
512.1027,10.39162,5.685812,59.727880000000006,58.709480000000006,59.34594,0.6838989000000001,0.5374147,46.93756,36.38382,37.52179
512.5309,10.35347,5.685812,59.727880000000006,58.709480000000006,59.21864,0.6610105,0.5450439,46.853640000000006,36.38382,37.52179
511.7816,10.33058,5.685812,59.727880000000006,58.709480000000006,59.21864,0.6625367,0.6274416,46.93756,36.38382,37.52179
511.2464,10.40306,5.685812,59.727880000000006,58.83676,59.21864,0.6686398,0.5862428000000001,47.219840000000005,36.38382,37.52179
512.5309,10.328669999999999,5.685812,59.727880000000006,58.83676,59.21864,0.7388307,0.5526732,47.20459,36.2574,37.52179
512.5309,10.35538,5.685812,59.727880000000006,58.83676,59.21864,0.6838989000000001,0.5679318,47.21222,36.38382,37.52179
512.9590000000001,10.32295,5.685812,59.727880000000006,58.83676,59.34594,0.7022093,0.5435178,47.20459,36.2574,37.52179
512.5309,10.342030000000001,5.685812,59.727880000000006,58.83676,59.34594,0.7006836999999999,0.5480958,47.20459,36.2574,37.52179
512.1027,10.340119999999999,5.811014,59.727880000000006,58.96405,59.34594,0.69458,0.5541989,47.19696,36.2574,37.64825
513.3871,10.351560000000001,5.811014,59.727880000000006,58.96405,59.34594,0.7022093,0.5679318,47.669979999999995,36.2574,37.52179
512.5309,10.30579,5.811014,59.727880000000006,58.83676,59.34594,0.6579587,0.5557251,46.89178,36.2574,37.52179
511.2464,10.32677,5.811014,59.727880000000006,58.96405,59.34594,0.6716916,0.5770873000000001,46.93756,36.2574,37.52179
513.9224,10.31532,5.811014,59.727880000000006,58.83676,59.34594,0.6762697,0.569458,46.876529999999995,36.2574,37.52179
514.3505,10.27145,5.811014,59.727880000000006,58.83676,59.34594,0.6854246,0.5465696,46.89178,36.2574,37.64825
516.4913,10.298160000000001,5.811014,59.727880000000006,58.96405,59.34594,0.7296752,0.5343629,47.70813,36.2574,37.52179
514.3505,10.25238,5.811014,59.727880000000006,58.96405,59.34594,0.7067868,0.5953977,47.66235,36.2574,37.52179
512.1027,10.24475,5.936219,59.727880000000006,58.96405,59.34594,0.7250977,0.5923458,47.677609999999994,36.2574,37.52179
512.1027,10.28862,5.936219,59.727880000000006,58.96405,59.34594,0.6884764,0.6030269,47.9599,36.2574,37.52179
511.6745,10.31532,5.936219,59.727880000000006,58.96405,59.34594,0.7495118000000001,0.5786129,48.730470000000004,36.2574,37.52179
511.6745,10.27145,5.936219,59.727880000000006,58.96405,59.34594,0.6762697,0.540466,47.99042,36.2574,37.52179
512.5309,10.260010000000001,5.936219,59.727880000000006,58.96405,59.34594,0.6961056999999999,0.6289672,47.96753,36.2574,37.52179
514.3505,10.29434,5.936219,59.727880000000006,58.96405,59.34594,0.732727,0.5740354999999999,47.99805,36.2574,37.52179
511.6745,10.345839999999999,5.936219,59.727880000000006,58.96405,59.34594,0.7617185000000001,0.6304928000000001,48.74572,36.2574,37.52179
512.5309,10.31723,5.936219,59.727880000000006,58.96405,59.34594,0.7296752,0.5541989,48.11248,36.2574,37.52179
512.5309,10.263819999999999,5.936219,59.85521,58.96405,59.34594,0.6671140999999999,0.6030269,47.36481,36.2574,37.52179
512.1027,10.301969999999999,5.936219,59.727880000000006,58.96405,59.34594,0.7495118000000001,0.6213379,47.69287,36.2574,37.52179
511.2464,10.22377,5.936219,59.85521,58.96405,59.34594,0.7067868,0.6274416,47.975159999999995,36.2574,37.52179
512.1027,10.29434,5.936219,59.85521,58.96405,59.34594,0.6762697,0.6121824,48.02856,36.38382,37.64825
512.1027,10.2848,5.936219,59.85521,58.96405,59.34594,0.6777953,0.5511476,47.66235,36.38382,37.64825
516.4913,10.28862,5.936219,59.85521,58.96405,59.34594,0.6762697,0.5908201999999999,47.99042,36.38382,37.64825
526.5532,10.1799,5.936219,59.85521,58.96405,59.34594,0.7540892,0.6518556,48.4787,36.38382,37.64825
530.0855,10.324860000000001,5.936219,59.85521,58.96405,59.34594,0.74646,0.6350709,48.58551,36.38382,37.77472
528.3728,10.32104,5.936219,59.85521,58.96405,59.34594,0.7861325,0.6091306,48.62366,36.38382,37.77472
529.2292,10.33058,5.811014,59.85521,58.96405,59.34594,0.7678221,0.5877684,48.57788,36.38382,37.77472
529.6573,10.35347,5.811014,59.85521,58.96405,59.34594,0.7876588000000001,0.6304928000000001,48.60839,36.38382,37.77472
529.6573,10.34393,5.811014,59.85521,58.96405,59.34594,0.7556148,0.7250977,48.74572,36.38382,37.77472
530.0855,10.3611,5.811014,59.85521,58.96405,59.34594,0.7601929000000001,0.6381226999999999,49.066159999999996,36.38382,37.77472
529.2292,10.357280000000001,5.811014,59.85521,58.96405,59.34594,0.7647703,0.6396483000000001,49.03564,36.38382,37.77472
529.6573,10.27336,5.685812,59.85521,58.96405,59.47325,0.7525636,0.5725098000000001,49.37133,36.38382,37.77472
526.9813,10.36682,5.811014,59.85521,58.96405,59.34594,0.7601929000000001,0.6579587,49.50866,36.38382,37.77472
527.5165,10.33058,5.936219,59.85521,58.96405,59.34594,0.8059691,0.6762697,50.41656,36.51024,37.77472
529.2292,10.3344,5.936219,59.85521,58.96405,59.34594,0.7693478,0.6427001,49.8291,36.38382,37.77472
529.2292,10.351560000000001,5.936219,59.85521,58.96405,59.34594,0.8074948000000001,0.6289672,49.47052,36.38382,37.77472
529.2292,10.35538,5.936219,59.85521,58.96405,59.47325,0.8258056999999999,0.5999757,49.54681,36.51024,37.77472
528.8009999999999,10.21042,6.0614300000000005,59.85521,58.96405,59.47325,0.8227539,0.996704,50.35553,36.38382,37.77472
527.4095,10.32295,6.186646,59.85521,58.96405,59.47325,0.857849,0.6335446,50.30975,36.38382,37.77472
528.2657,10.345839999999999,6.186646,59.85521,58.96405,59.47325,0.7876588000000001,0.6228635,49.5163,36.38382,37.77472
528.8009999999999,10.3344,6.186646,59.85521,58.96405,59.47325,0.7907105999999999,0.6915281999999999,49.48577,36.38382,37.77472
529.2292,10.33058,6.0614300000000005,59.85521,58.96405,59.47325,0.8166502,0.6304928000000001,49.85199,36.38382,37.77472
527.9446,10.36491,6.0614300000000005,59.85521,58.96405,59.47325,0.8120728,1.236267,50.29449,36.51024,37.77472
528.3728,10.28862,5.936219,59.85521,58.96405,59.47325,0.7785032,0.6243898,49.836729999999996,36.38382,37.77472
529.2292,10.30769,5.936219,59.85521,59.09134,59.47325,0.8441161,0.6777953,49.775690000000004,36.38382,37.77472
530.0855,10.345839999999999,5.936219,59.85521,59.09134,59.47325,0.8746338,0.6503294,50.14954,36.38382,37.77472
536.1868,10.27718,5.811014,59.85521,59.09134,59.47325,0.8700556999999999,0.6716916,50.43182,36.51024,37.77472
539.2909999999999,10.40878,5.811014,59.85521,59.09134,59.47325,0.8181759,0.6213379,49.645990000000005,36.38382,37.77472
543.6796,10.328669999999999,5.811014,59.85521,58.96405,59.47325,0.8410643,0.6625367,49.707029999999996,36.51024,37.77472
544.5359,10.29434,5.811014,59.85521,58.96405,59.47325,0.8395386,0.6427001,49.63836,36.38382,37.77472
544.1078,10.3363,5.811014,59.85521,58.96405,59.47325,0.8074948000000001,0.6732178000000001,49.69177,36.38382,37.64825
543.6796,10.368730000000001,5.811014,59.85521,58.96405,59.47325,0.7785032,0.6274416,49.66125,36.51024,37.64825
544.5359,10.3878,5.811014,59.85521,58.96405,59.47325,0.7922362,0.7144166000000001,49.66125,36.51024,37.64825
546.2485,10.368730000000001,5.685812,59.85521,58.96405,59.47325,0.8105465999999999,0.6335446,49.07379,36.51024,37.64825
545.3923,10.37445,5.811014,59.85521,58.96405,59.600559999999994,0.7693478,0.5938720999999999,49.10431,36.51024,37.77472
543.6796,10.21996,5.811014,59.85521,58.96405,59.600559999999994,0.7785032,0.6396483000000001,49.47052,36.38382,37.77472
543.6796,10.3878,5.936219,59.85521,58.96405,59.47325,0.8395386,0.6152343000000001,49.53155,36.38382,37.77472
543.2514,10.395430000000001,5.936219,59.85521,58.96405,59.600559999999994,0.8319088,0.6793209,49.47815,36.51024,37.77472
542.8232,10.41832,5.936219,59.85521,58.96405,59.47325,0.8090208999999999,0.5709835999999999,49.50104,36.51024,37.77472
546.2485,10.328669999999999,6.0614300000000005,59.85521,58.96405,59.600559999999994,0.8502197,0.5755616,49.40185,36.51024,37.77472
543.6796,10.3611,6.186646,59.85521,58.96405,59.47325,0.8273313,0.6228635,49.65363,36.38382,37.64825
542.8232,10.43167,6.186646,59.85521,58.96405,59.47325,0.7846069,0.6137085999999999,49.09668,36.38382,37.77472
542.8232,10.36491,6.186646,59.85521,58.96405,59.47325,0.795288,0.5908201999999999,49.325559999999996,36.38382,37.77472
544.0007,10.30769,6.0614300000000005,59.85521,58.96405,59.600559999999994,0.8288575,0.6259153000000001,49.50104,36.38382,37.77472
544.1078,10.368730000000001,5.936219,59.85521,58.96405,59.47325,0.8364868000000001,0.6335446,49.54681,36.38382,37.64825
544.1078,10.37827,5.936219,59.85521,58.96405,59.600559999999994,0.8120728,0.6350709,49.50866,36.38382,37.64825
544.5359,10.35347,5.936219,59.85521,58.96405,59.600559999999994,0.8181759,0.6030269,49.55444,36.51024,37.77472
544.1078,10.3878,5.936219,59.85521,58.96405,59.600559999999994,0.8090208999999999,0.6045531999999999,49.49341,36.51024,37.77472
543.6796,10.27336,5.936219,59.85521,58.96405,59.600559999999994,0.8303832,0.6686398,49.54681,36.51024,37.64825
544.5359,10.39162,5.811014,59.85521,58.96405,59.600559999999994,0.8212277,0.6381226999999999,49.50104,36.51024,37.77472
543.2514,10.33058,5.811014,59.85521,58.96405,59.600559999999994,0.7723996,0.6213379,49.5163,36.51024,37.77472
544.5359,10.39925,5.811014,59.85521,58.96405,59.600559999999994,0.8029173000000001,0.5984495,49.52393,36.51024,37.77472
543.2514,10.3878,5.811014,59.85521,58.96405,59.600559999999994,0.7830807,0.6335446,49.50104,36.51024,37.64825
542.8232,10.18944,5.811014,59.982530000000004,58.96405,59.600559999999994,0.8273313,0.7922362,49.76807,36.51024,37.64825
544.1078,10.31532,5.936219,59.982530000000004,58.96405,59.600559999999994,0.8166502,0.5938720999999999,49.49341,36.51024,37.64825
544.5359,10.389710000000001,5.936219,59.85521,58.96405,59.600559999999994,0.8044435000000001,0.656433,49.07379,36.51024,37.77472
543.1443,10.30388,5.936219,59.982530000000004,58.96405,59.600559999999994,0.7937618000000001,1.053161,49.287409999999994,36.51024,37.77472
