PDSFD_1000_01_NJSB_10LCA00CT301,PDSFD_1000_01_NJSB_10LCA20CP101,PDSFD_1000_01_NJSB_10LCA50CF101_2S,PDSFD_1000_01_NJSB_10LCB10AP001-A,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI7,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI8,PDSFD_1000_01_NJSB_10LCB10CT351,PDSFD_1000_01_NJSB_10LCB10CT353,PDSFD_1000_01_NJSB_10LCB10CT355,PDSFD_1000_01_NJSB_10LCB10CT361,PDSFD_1000_01_NJSB_10LCB10CT363,PDSFD_1000_01_NJSB_10LCB10CT364,PDSFD_1000_01_NJSB_10LCB10CT365,PDSFD_1000_01_XHSB_10PCB20CT301
32.71976,2.065185,1210.059,59.00803,73.62304,43.90411,39.59343,38.70874,39.97298,26.8483,17.41526,51.88029,46.17466,11.14128
32.59349,1.979004,1182.955,55.16738,70.30654,42.85583,39.84631,38.96155,40.09943,26.8483,17.41526,52.10872,46.17466,11.14128
32.46722,1.86438,1140.809,50.50507,65.70831,41.61148,39.97275,39.08796,40.35234,26.8483,17.41526,51.88029,46.04798,11.14128
32.34096,1.832336,1168.918,53.66363,69.28115,42.24091,39.84631,39.08796,40.35234,26.97426,17.41526,51.49961,45.79464,11.14128
32.2147,1.787781,1255.854,54.39605,71.25183,42.46216,39.71986,39.08796,40.22588,26.97426,17.41526,50.9921,45.66797,11.14128
32.08845,1.861938,1302.766,59.74045,74.7766,43.82019,39.84631,39.08796,40.22588,26.97426,17.41526,50.73838,45.54131,11.14128
31.9622,1.795227,1307.196,56.99615,73.02383,43.18924,39.97275,39.21438,40.35234,26.97426,17.54086,50.61153,45.54131,11.14128
31.9622,1.838745,1348.337,61.0405,76.36356,44.104,40.22565,39.3408,40.60527,27.10022,17.54086,50.61153,45.54131,11.14128
31.8044,1.795715,1273.911,55.1857,70.75516,42.67959,40.47858,39.59365,40.85822,27.10022,17.54086,50.61153,45.54131,11.14128
31.58348,1.889404,1283.591,59.07669,73.71918,43.71719,40.60505,39.84653,40.98471,27.10022,17.54086,50.65381,45.54131,11.14128
31.45726,1.8031,1196.805,52.02484,69.27635,41.94412,40.73152,39.97298,41.23769,27.22618,17.54086,50.7257,45.41465,11.14128
31.33103,1.815246,1190.922,51.61057,67.78835,41.73737,40.858,40.09943,41.23769,27.22618,17.66647,50.61153,45.41465,11.24157
31.20481,1.836853,1196.544,52.53983,67.50637,42.14401,40.858,40.09943,41.25034,27.22618,17.66647,50.61153,45.288,11.14128
30.95239,1.795532,1165.046,51.45493,67.09259,41.82739,40.73152,40.09943,41.33045,27.22618,17.66647,50.61153,45.16135,11.14754
30.95239,1.799621,1148.404,50.52795,67.81676,41.61911,40.73152,40.09943,41.23769,27.22618,17.66647,50.48468,45.16135,11.26664
30.82619,1.828674,1181.019,54.36172,70.48278,42.43927,40.73152,39.97298,41.23769,27.35215,17.66647,50.48468,45.16135,11.26664
30.69999,1.852478,1214.155,55.13992,68.04428,42.74826,40.73152,40.09943,41.23769,27.35215,17.66647,50.48468,45.16135,11.26664
30.69999,1.796631,1157.749,52.0729,69.80987,41.93573,40.73152,40.09943,41.23769,27.35215,17.66647,50.48468,45.16135,11.26664
30.5738,1.82959,1194.98,52.87399,68.07952,41.96625,40.73152,40.09943,41.23769,27.35215,17.79207,50.48468,45.03471,11.26664
30.44761,1.808838,1180.088,52.8511,69.95407,42.12265,40.73152,40.09943,41.23769,27.35215,17.79207,50.35783,45.03471,11.26664
30.32143,1.810425,1194.683,53.44161,69.57275,42.21268,40.73152,40.09943,41.23769,27.47812,17.79207,50.35783,45.03471,11.26664
30.32143,1.816366,1167.336,50.20561,66.86462,41.3648,40.73152,40.09943,41.36419,27.47812,17.79207,50.35783,45.03471,11.26664
30.19525,1.823792,1163.706,52.81677,68.49609,42.0311,40.73152,40.09943,41.23769,27.47812,17.79207,50.35783,45.03471,11.26664
30.19525,1.800598,1120.815,47.90039,66.11206,40.79895,40.73152,40.09943,41.36419,27.47812,17.79207,50.35783,44.9334,11.26664
30.06907,1.792053,1078.521,46.1975,63.42681,40.65857,40.73152,40.09943,41.23769,27.47812,17.79207,50.35783,44.90807,11.26664
30.06907,1.799011,1175.546,50.34485,66.24023,41.37878,40.60505,40.09943,41.23769,27.47812,17.91769,50.35783,44.90807,11.26664
29.94291,1.805359,1144.941,50.79575,65.74676,41.60995,40.60505,40.09943,41.23769,27.47812,17.91769,50.35783,44.90807,11.26664
29.94291,1.775818,1106.332,46.18606,63.56461,40.45334,40.60505,40.09943,41.23769,27.47812,17.91769,50.35783,44.90807,11.26664
29.94291,1.83844,1147.883,51.32903,67.15027,41.72211,40.60505,40.09943,41.23769,27.47812,17.91769,50.35783,44.90807,11.39201
29.81674,1.791138,1154.026,49.69253,66.69765,41.34827,40.60505,40.09943,41.23769,27.47812,17.91769,50.35783,44.90807,11.39201
29.81674,1.825317,1124.613,50.49362,66.49337,41.66107,40.60505,40.09943,41.23769,27.6041,17.91769,50.35783,44.78144,11.39201
29.69058,1.768371,1086.302,45.86563,62.74429,40.28854,40.60505,40.09943,41.23769,27.6041,17.91769,50.23099,44.78144,11.36694
29.69058,1.800171,1153.765,49.68109,67.19833,41.44592,40.60505,40.09943,41.23769,27.6041,17.91769,50.23099,44.78144,11.26664
29.69058,1.797241,1100.934,47.25952,64.2952,40.82642,40.60505,39.97298,41.22504,27.6041,18.01818,50.23099,44.78144,11.39201
29.56443,1.783813,1089.615,46.67702,63.9299,40.57007,40.60505,40.09943,41.23769,27.6041,18.0433,50.39644,44.78144,11.3679
29.56443,1.781372,1112.513,46.62552,64.02602,40.69214,40.47858,39.97298,41.11119,27.6041,18.0433,50.61153,44.78144,11.39201
29.43828,1.815918,1132.581,49.85275,66.86829,41.3742,40.47858,39.97298,41.11119,27.6041,17.93025,50.73838,44.90807,11.26664
29.43828,1.809692,1050.076,43.5379,60.29617,39.74838,40.47858,39.97298,41.11119,27.6041,18.0433,50.83987,44.90807,11.26664
29.43828,1.834961,1101.678,48.16589,64.95529,41.05453,40.37741,39.97298,41.11119,27.6041,18.0433,50.86524,44.90807,11.26664
29.31214,1.756958,1072.452,45.3598,62.63855,40.22522,40.35212,39.84653,40.98471,27.6041,18.0433,50.86524,44.90807,11.26664
29.31214,1.818298,1133.238,47.93015,64.61737,40.99096,40.22565,39.72009,40.85822,27.6041,18.0433,50.61153,44.90807,11.26664
29.31214,1.784607,1088.312,46.03957,62.26965,40.48843,40.22565,39.72009,40.85822,27.6041,18.0433,50.48468,44.90807,11.26664
29.31214,1.79248,1117.39,49.57123,65.50323,41.1705,40.22565,39.72009,40.85822,27.6041,18.0433,50.73838,44.78144,11.39201
29.186,1.830627,1076.398,45.69397,62.51678,40.4747,40.22565,39.72009,40.85822,27.6041,18.0433,50.73838,44.90807,11.26664
29.186,1.773438,1072.675,46.61407,63.83377,40.54337,40.22565,39.72009,40.85822,27.6041,18.0433,50.86524,44.90807,11.26664
29.186,1.788147,1095.759,45.6871,62.03293,40.25116,40.0992,39.72009,40.75704,27.6041,18.0433,50.83987,44.90807,11.39201
29.186,1.824402,1119.587,47.46094,65.0354,40.88669,40.0992,39.72009,40.73175,27.6041,18.0433,50.48468,45.03471,11.39201
29.15446,1.776489,1124.427,48.17047,63.27009,40.87906,40.22565,39.72009,40.85822,27.66709,18.0433,50.35783,44.90807,11.39201
29.05986,1.765503,1100.971,47.38083,64.92325,40.84473,40.22565,39.72009,40.73175,27.73008,18.0433,50.23099,44.78144,11.39201
29.05986,1.797119,1075.765,47.07413,63.62228,40.625,40.22565,39.72009,40.78234,27.73008,18.0433,50.32232,44.78144,11.39201
29.05986,1.818298,1110.018,49.58496,65.66024,41.30936,40.10552,39.72009,40.73175,27.73008,18.0433,50.61153,44.78144,11.39201
29.05986,1.807068,1062.474,45.87021,61.28632,40.3389,40.0992,39.72009,40.73175,27.73008,18.1438,50.73838,44.78144,11.39201
29.05986,1.769348,1083.696,45.82615,62.62252,40.29388,40.0992,39.59365,40.73175,27.73008,18.1438,50.73838,44.80677,11.39201
29.05986,1.758606,1089.764,45.84667,62.23801,40.28168,40.0992,39.59365,40.73175,27.73008,18.1438,50.73838,44.78144,11.39201
28.93373,1.804199,1156.446,50.0267,67.08939,41.35208,39.97275,39.59365,40.60527,27.73008,18.1438,50.73838,44.78144,11.39201
28.93373,1.802795,1106.854,48.50693,65.16357,41.11328,39.97275,39.59365,40.60527,27.73008,18.16893,50.48468,44.90807,11.39201
28.93373,1.823975,1080.568,45.70999,62.23159,40.4007,39.97275,39.59365,40.60527,27.73008,18.16893,50.73838,44.90807,11.39201
28.93373,1.779846,1049.406,42.73453,59.25156,39.41422,39.97275,39.59365,40.60527,27.73008,18.16893,50.86524,44.90807,11.39201
28.93373,1.772888,1037.975,42.42095,59.82513,39.54849,39.97275,39.59365,40.60527,27.73008,18.16893,50.86524,44.90807,11.39201
28.80761,1.793579,1086.265,45.0119,62.46231,40.06271,39.97275,39.46722,40.54204,27.73008,18.16893,50.86524,44.90807,11.39201
28.80761,1.806091,1089.243,47.42661,64.04205,40.82184,39.84631,39.46722,40.4788,27.73008,18.16893,50.86524,44.90807,11.39201
28.80761,1.814026,1083.472,46.67129,63.33977,40.81039,39.84631,39.46722,40.4788,27.73008,18.16893,50.86524,44.90807,11.39201
28.80761,1.815552,1127.033,49.66965,64.92325,41.50848,39.84631,39.3408,40.41557,27.73008,18.16893,50.73838,44.90807,11.39201
28.80761,1.79602,1051.267,42.75742,60.21286,39.60114,39.84631,39.46722,40.39449,27.73008,18.16893,50.73838,44.90807,11.39201
28.80761,1.837097,1068.096,46.51794,62.99743,40.57922,39.84631,39.36609,40.4788,27.73008,18.16893,50.86524,44.90807,11.39201
28.68149,1.714355,1068.207,43.56078,59.66452,39.66293,39.84631,39.44194,40.37763,27.73008,18.16893,50.73838,44.90807,11.39201
28.68149,1.754761,1043.337,42.73911,59.88165,39.66217,39.71986,39.3408,40.35234,27.73008,18.16893,50.61153,44.78144,11.39201
28.68149,1.715027,1066.792,43.50586,60.09877,39.66522,39.71986,39.21438,40.35234,27.73008,18.16893,50.48468,44.78144,11.39201
28.68149,1.703674,1071.335,43.5379,60.31589,39.67438,39.59343,39.21438,40.22588,27.73008,18.16893,50.48468,44.65482,11.39201
28.68149,1.696472,1077.292,43.55392,60.53302,39.66903,39.59343,39.08796,40.22588,27.73008,18.16893,50.48468,44.65482,11.39201
28.68149,1.720642,1062.213,43.53332,60.75014,39.69345,39.467,39.08796,40.09943,27.73008,18.16893,50.35783,44.65482,11.39201
28.68149,1.697144,1076.957,43.48983,60.96726,39.6965,39.467,39.08796,40.09943,27.73008,18.16893,50.35783,44.52819,11.39201
28.55538,1.698364,1075.468,43.54706,61.18438,39.6965,39.467,39.08796,39.97298,27.73008,18.16893,50.35783,44.52819,11.39201
28.64996,1.67334,1089.988,43.58139,61.4015,39.6965,39.34057,38.96155,39.97298,27.73008,18.16893,50.35783,44.52819,11.51739
28.68149,1.666931,1099.482,43.54706,61.61863,39.75753,39.34057,38.96155,39.97298,27.73008,18.16893,50.23099,44.52819,11.51739
28.68149,1.677612,1116.794,45.05768,61.71945,40.03983,39.34057,38.96155,39.97298,27.73008,18.16893,50.10416,44.52819,11.51739
28.68149,1.719421,1094.083,45.10345,61.61337,40.04745,39.34057,38.96155,39.84653,27.73008,18.29456,49.8505,44.52819,11.51739
28.68149,1.700867,1106.593,45.11261,61.5073,40.0444,39.34057,38.96155,39.84653,27.73008,18.29456,49.8505,44.40157,11.51739
28.68149,1.750793,1074.164,44.30923,61.40122,40.03906,39.34057,38.96155,39.87182,27.73008,18.19405,49.8505,44.40157,11.64276
28.68149,1.772827,1058.9,44.29092,61.29515,40.03983,39.34057,38.96155,39.97298,27.73008,18.29456,49.8505,44.40157,11.64276
28.68149,1.789917,1100.673,46.65755,63.87302,40.65933,39.34057,38.96155,39.97298,27.73008,18.29456,50.33247,44.40157,11.64276
28.68149,1.790222,1017.424,43.38913,59.97253,39.88266,39.34057,38.96155,39.84653,27.73008,18.29456,50.48468,44.52819,11.64276
28.68149,1.798645,985.6281,42.2699,59.85397,39.69193,39.34057,38.96155,39.84653,27.73008,18.29456,50.61153,44.52819,11.64276
28.68149,1.80072,1046.055,44.30923,61.78299,40.03677,39.21415,38.83514,39.84653,27.73008,18.29456,50.61153,44.65482,11.54246
28.68149,1.787964,1092.073,46.65755,61.51703,40.53955,39.21415,38.83514,39.84653,27.73008,18.29456,50.61153,44.65482,11.51739
28.68149,1.819519,1025.95,43.5585,59.36371,39.29214,39.21415,38.83514,39.84653,27.73008,18.29456,50.61153,44.65482,11.51739
28.68149,1.785339,1070.814,45.08056,61.43852,40.28778,39.21415,38.83514,39.84653,27.73008,18.29456,50.61153,44.65482,11.64276
28.68149,1.806335,1101.232,47.37396,63.98758,40.75546,39.21415,38.83514,39.72009,27.73008,18.29456,50.61153,44.78144,11.64276
28.80761,1.757751,1105.625,46.00753,63.29223,40.50827,39.21415,38.83514,39.72009,27.73008,18.29456,50.73838,44.78144,11.64276
28.80761,1.803345,1101.194,45.298,62.19634,40.14435,39.21415,38.83514,39.72009,27.73008,18.29456,50.61153,44.78144,11.64276
28.80761,1.831787,1056.591,46.04644,61.78058,40.47852,39.34057,38.83514,39.84653,27.73008,18.29456,50.35783,44.78144,11.64276
28.80761,1.811706,1105.066,46.61407,64.46674,40.47775,39.34057,38.96155,39.84653,27.73008,18.29456,50.61153,44.78144,11.64276
28.80761,1.855347,1056.442,45.22705,60.79604,39.93682,39.44172,38.96155,39.97298,27.73008,18.29456,50.73838,44.90807,11.64276
28.80761,1.77124,1067.835,45.39642,62.34161,40.31754,39.467,39.06268,39.97298,27.73008,18.29456,50.86524,44.90807,11.76815
28.80761,1.801758,1054.506,45.26366,62.70584,40.47546,39.467,38.96155,39.97298,27.73008,18.29456,50.86524,44.90807,11.76815
28.80761,1.758972,1018.801,42.91076,60.71274,39.67666,39.34057,38.96155,39.97298,27.73008,18.29456,50.86524,44.90807,11.76815
28.80761,1.787964,1023.455,43.51959,59.72419,39.75677,39.34057,38.96155,39.97298,27.75528,18.42019,50.86524,44.90807,11.76815
28.80761,1.770691,998.0261,42.14401,59.91486,39.5256,39.34057,38.83514,39.84653,27.73008,18.31968,50.86524,44.78144,11.76815
28.80761,1.802124,1035.295,42.63153,59.34769,39.40124,39.21415,38.83514,39.84653,27.75528,18.39506,50.86524,44.78144,11.76815
28.80761,1.823486,1078.074,45.85876,62.9686,40.40985,39.21415,38.83514,39.84653,27.85607,18.42019,50.73838,44.90807,11.76815
28.9022,1.808533,1083.472,47.35794,64.02602,40.85236,39.21415,38.83514,39.84653,27.85607,18.42019,50.86524,44.90807,11.76815
28.93373,1.768188,1108.455,46.59786,63.39317,40.66544,39.34057,38.83514,39.84653,27.85607,18.42019,50.86524,44.90807,11.89354
28.93373,1.792867,1084.527,46.67037,62.36938,40.53701,39.34057,38.94048,39.84653,27.85607,18.42019,50.86524,45.03471,11.89354
28.93373,1.765198,1035.909,42.75932,59.57624,39.6965,39.34057,38.96155,39.84653,27.85607,18.42019,50.86524,44.90807,11.89354
28.93373,1.715454,1065.229,43.55642,59.68446,39.70413,39.34057,38.96155,39.84653,27.85607,18.42019,50.86524,44.90807,11.89354
28.93373,1.744141,1048.102,42.74596,59.79269,39.70413,39.34057,38.83514,39.84653,27.85607,18.42019,50.61153,44.90807,12.01893
28.93373,1.732056,1057.671,43.56826,59.90091,39.6965,39.21415,38.83514,39.84653,27.85607,18.42019,50.6369,44.78144,11.99385
28.93373,1.743164,1050.746,43.54477,60.00914,39.69268,39.21415,38.83514,39.84653,27.85607,18.42019,50.61153,44.78144,12.01893
28.93373,1.697144,1077.329,43.55811,60.11737,39.6965,39.21415,38.83514,39.72009,27.85607,18.42019,50.61153,44.78144,12.01893
28.93373,1.685547,1087.754,43.54134,60.22559,39.70413,39.21415,38.83514,39.72009,27.85607,18.51442,50.48468,44.78144,12.01893
29.02833,1.70752,1074.164,43.49859,60.33382,39.69268,39.21415,38.83514,39.72009,27.85607,18.48301,50.48468,44.78144,12.01893
29.05986,1.714844,1065.787,43.49454,60.44204,39.6965,39.21415,38.80354,39.72009,27.85607,18.48301,50.48468,44.65482,11.89354
29.05986,1.732239,1055.176,43.49051,60.55027,39.6965,39.21415,38.70874,39.72009,27.85607,18.54583,50.48468,44.73923,12.01893
29.05986,1.732239,1055.549,43.55469,60.6302,39.69268,39.08774,38.70874,39.72009,27.85607,18.54583,50.61153,44.78144,12.01893
29.05986,1.772827,1027.997,42.71736,60.67053,39.6965,39.08774,38.70874,39.72009,27.85607,18.50395,50.61153,44.78144,12.01893
29.05986,1.703796,1075.021,43.56667,60.71085,39.69497,39.08774,38.70874,39.72009,27.85607,18.54583,50.61153,44.78144,12.01893
29.05986,1.718506,1064.298,43.48983,60.75117,39.70032,39.08774,38.70874,39.72009,27.85607,18.54583,50.61153,44.78144,12.01893
29.05986,1.700195,1075.281,43.53561,60.7915,39.6965,39.08774,38.70874,39.72009,27.85607,18.54583,50.61153,44.78144,12.14433
29.05986,1.733154,1057.038,43.59283,60.83182,39.6965,39.08774,38.70874,39.72009,27.98206,18.54583,50.48468,44.78144,12.14433
29.186,1.697754,1075.468,43.53561,60.87214,39.6965,39.08774,38.70874,39.72009,27.85607,18.54583,50.48468,44.78144,12.14433
29.186,1.698059,1077.143,43.51273,60.91247,39.6965,39.08774,38.70874,39.72009,27.98206,18.54583,50.48468,44.78144,12.26973
29.186,1.726196,1059.83,43.52874,60.95279,39.69497,39.08774,38.70874,39.72009,27.98206,18.54583,50.48468,44.78144,12.26973
29.186,1.732056,1056.033,43.55164,60.99311,39.6904,39.08774,38.70874,39.72009,27.88126,18.54583,50.61153,44.78144,12.26973
29.186,1.695007,1077.59,43.55849,61.00945,39.69268,39.08774,38.70874,39.72009,27.98206,18.54583,50.61153,44.78144,12.26973
29.30162,1.74292,1049.406,43.50128,60.99822,39.6965,39.08774,38.70874,39.72009,27.98206,18.54583,50.61153,44.78144,12.26973
29.31214,1.707825,1070.106,43.53839,60.98698,39.69955,39.08774,38.70874,39.72009,27.98206,18.54583,50.61153,44.78144,12.34497
29.31214,1.741455,1049.927,43.37769,60.97575,39.69955,39.08774,38.70874,39.72009,27.98206,18.6589,50.58615,44.78144,12.39514
29.31214,1.690796,1079.675,43.59123,60.96452,39.69345,39.08774,38.70874,39.72009,27.98206,18.54583,50.61153,44.78144,12.39514
29.31214,1.715149,1065.229,43.53275,60.95328,39.6965,39.08774,38.70874,39.72009,27.98206,18.54583,50.48468,44.78144,12.39514
29.31214,1.73883,1051.528,43.35938,60.94205,39.6965,39.08774,38.70874,39.72009,27.98206,18.66361,50.23099,44.78144,12.39514
29.43828,1.727356,1060.761,43.52417,60.93082,39.6965,39.08774,38.70874,39.72009,27.98206,18.67147,50.48468,44.78144,12.39514
29.43828,1.776794,1031.72,42.77267,60.91958,39.6965,39.08774,38.70874,39.72009,27.98206,18.67147,50.61153,44.78144,12.39514
29.43828,1.778625,1030.417,42.7803,60.90835,39.70032,39.08774,38.70874,39.72009,27.98206,18.67147,50.73838,44.78144,12.39514
29.43828,1.712708,1068.393,43.54706,61.15558,39.6965,39.08774,38.70874,39.72009,27.98206,18.67147,50.73838,44.78144,12.39514
29.43828,1.723389,1060.761,43.48983,61.19598,39.70032,39.08774,38.70874,39.72009,27.98206,18.67147,50.61153,44.78144,12.39514
29.43828,1.740417,1050.746,42.85583,61.23637,39.69345,39.08774,38.70874,39.72009,27.98206,18.67147,50.61153,44.78144,12.49547
29.43828,1.724304,1061.133,43.54717,61.27676,39.70413,39.08774,38.70874,39.72009,27.98206,18.67147,50.61153,44.78144,12.52055
29.56443,1.714722,1066.495,43.52187,61.31715,39.69345,39.08774,38.70874,39.72009,27.98206,18.67147,50.61153,44.88275,12.52055
29.56443,1.682861,1084.626,43.49657,61.35754,39.69421,39.08774,38.70874,39.72009,27.98206,18.67147,50.61153,44.78144,12.52055
29.56443,1.679321,1096.354,44.33539,61.39793,39.82391,39.21415,38.70874,39.72009,27.98206,18.67147,50.20563,44.78144,12.52055
29.56443,1.680054,1095.908,44.33441,61.43832,39.82315,39.21415,38.83514,39.72009,27.98206,18.67147,50.10416,44.78144,12.52055
29.56443,1.659546,1107.896,44.31636,61.47871,39.82468,39.21415,38.83514,39.72009,27.98206,18.67147,49.97733,44.65482,12.52055
29.56443,1.740173,1060.947,43.5585,61.5191,39.83001,39.21415,38.83514,39.72009,27.98206,18.67147,49.97733,44.65482,12.52055
29.56443,1.738953,1062.25,43.52416,61.43798,39.8262,39.21415,38.83514,39.72009,27.98206,18.67147,49.97733,44.65482,12.52055
29.56443,1.731934,1068.952,43.50128,61.12393,39.83001,39.21415,38.83514,39.84653,27.98206,18.67147,50.10416,44.65482,12.52055
29.56443,1.778015,1041.959,43.52416,60.80988,39.81857,39.21415,38.83514,39.84653,27.98206,18.67147,50.10416,44.65482,12.52055
29.56443,1.788086,1035.258,43.5585,60.49583,39.82239,39.21415,38.83514,39.84653,27.98206,18.67147,50.48468,44.65482,12.52055
29.56443,1.807251,997.6909,43.54706,61.70928,40.06042,39.21415,38.83514,39.84653,27.98206,18.67147,50.73838,44.78144,12.52055
29.56443,1.768982,1049.033,44.30695,62.379,40.25344,39.21415,38.83514,39.84653,27.98206,18.67147,50.86524,44.78144,12.52055
29.56443,1.811218,1056.331,44.13757,62.70584,39.91699,39.21415,38.83514,39.82124,27.98206,18.67147,50.86524,44.90807,12.64596
29.56443,1.834167,1056.852,47.41516,63.88184,40.75699,39.34057,38.83514,39.84653,27.98206,18.67147,50.9921,45.03471,12.64596
29.56443,1.76001,1075.505,45.07599,61.87271,40.13519,39.34057,38.86042,39.84653,27.98206,18.72173,50.9921,45.03471,12.64596
29.69058,1.778137,1057.373,44.62738,63.42842,40.43502,39.34057,38.84779,39.84653,27.98206,18.67147,50.9921,45.03471,12.64596
29.69058,1.799744,1076.882,44.75555,61.44974,40.0856,39.34057,38.96155,39.84653,27.98206,18.72173,50.9921,45.16135,12.64596
29.69058,1.790161,1078.669,46.91963,62.98462,40.71273,39.34057,38.96155,39.84653,27.98206,18.79711,51.11897,45.16135,12.7463
29.69058,1.783752,1041.14,43.54248,59.87823,39.88342,39.467,39.08796,39.97298,27.98206,18.79711,51.11897,45.16135,12.77139
29.69058,1.771301,1047.73,43.56994,59.98145,39.88342,39.467,39.08796,39.97298,27.98206,18.79711,51.05554,45.16135,12.77139
29.81674,1.782593,994.8615,41.96777,60.08468,39.70032,39.467,39.08796,39.97298,27.98206,18.79711,50.9921,45.16135,12.77139
29.81674,1.759705,1033.21,41.16669,60.21286,39.6965,39.467,39.08796,39.97298,27.98206,18.79711,51.11897,45.16135,12.77139
29.81674,1.792297,1102.349,46.63696,63.6399,40.69595,39.467,39.08796,39.97298,27.98206,18.79711,51.11897,45.16135,12.77139
29.81674,1.777283,1108.938,46.86356,64.88159,40.75928,39.56814,39.08796,40.09943,28.10805,18.79711,51.11897,45.288,12.77139
29.81674,1.78479,1140.623,47.89352,65.45943,40.92331,39.59343,39.18909,40.09943,28.10805,18.79711,51.11897,45.41465,12.77139
29.81674,1.762146,1063.367,44.27948,61.26359,39.97498,39.71986,39.3408,40.22588,28.10805,18.79711,51.11897,45.288,12.77139
29.81674,1.767944,1058.713,44.27683,61.23678,39.97116,39.71986,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.77139
29.91136,1.721863,1084.775,44.27228,61.20997,39.97116,39.71986,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.77139
29.81674,1.757629,1064.372,44.2749,61.18316,39.97269,39.71986,39.3408,40.35234,28.10805,18.79711,50.9921,45.16135,12.77139
29.81674,1.762146,1074.797,45.71457,62.95257,40.15503,39.71986,39.3408,40.35234,28.10805,18.79711,51.02594,45.16135,12.72122
29.94291,1.751038,1055.065,43.50585,61.20941,39.78271,39.71986,39.3408,40.22588,28.10805,18.79711,51.11897,45.288,12.64596
29.81674,1.782593,1062.213,45.84274,63.30505,40.3984,39.71986,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.64596
29.81674,1.79187,1044.64,43.36853,59.91805,39.65454,39.84631,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.64596
29.81674,1.857239,1028.37,44.49004,60.22928,40.20385,39.84631,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.64596
29.81674,1.775879,997.8398,40.4686,60.15678,38.88397,39.84631,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.64596
29.81674,1.826538,1032.465,42.72308,59.70016,39.7232,39.71986,39.3408,40.35234,28.10805,18.79711,51.11897,45.16135,12.64596
29.81674,1.828979,1046.39,45.22247,61.79053,40.28931,39.71986,39.3408,40.22588,28.10805,18.79711,51.11897,45.16135,12.64596
29.81674,1.79126,1065.08,44.62738,62.08206,40.06653,39.71986,39.23966,40.22588,28.10805,18.79711,51.11897,45.16135,12.77139
29.81674,1.814331,1100.599,48.21625,63.83987,40.91339,39.71986,39.27184,40.22588,28.10805,18.8725,51.11897,45.288,12.77139
29.81674,1.774353,1080.121,45.88165,62.41075,40.2916,39.71986,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.77139
29.81674,1.776794,1103.391,46.59118,65.89657,40.82184,39.71986,39.3408,40.35234,28.10805,18.79711,51.11897,45.288,12.77139
29.81674,1.801697,1155.925,50.47531,66.95738,41.54053,39.84631,39.3408,40.35234,28.10805,18.82224,51.11897,45.41465,12.77139
29.81674,1.749389,1104.136,45.87249,63.44524,40.44418,39.97275,39.46722,40.4788,28.10805,18.84737,51.24585,45.41465,12.77139
29.81674,1.878113,1051.825,45.90454,61.91116,40.60059,39.97275,39.46722,40.4788,28.10805,18.92276,51.24585,45.41465,12.77139
29.81674,1.797241,1062.25,44.30236,59.82834,39.79187,39.97275,39.59365,40.4788,28.10805,18.92276,51.24585,45.41465,12.77139
29.81674,1.789001,1097.806,46.59118,63.22762,40.66162,39.97275,39.59365,40.4788,28.10805,18.92276,51.24585,45.41465,12.77139
29.81674,1.814941,1107.486,45.88165,62.16751,40.48996,39.97275,39.59365,40.60527,28.10805,18.92276,51.24585,45.41465,12.77139
29.81674,1.792053,1054.618,45.89309,62.87247,40.53574,40.0992,39.59365,40.60527,28.10805,18.92276,51.24585,45.41465,12.89681
29.81674,1.773438,1059.83,42.79174,61.14212,39.56299,40.0992,39.59365,40.60527,28.23405,18.92276,51.24585,45.41465,12.89681
29.94291,1.780639,1118.358,48.18877,64.47784,40.91415,40.0992,39.72009,40.73175,28.23405,18.92276,51.24585,45.41465,12.89681
29.94291,1.789551,1079.749,43.4864,60.51727,39.888,40.0992,39.72009,40.73175,28.23405,18.92276,51.24585,45.41465,12.89681
29.94291,1.872314,1097.248,48.14758,63.09677,40.98206,40.22565,39.72009,40.73175,28.23405,18.92276,51.37273,45.41465,12.89681
30.0165,1.774353,1146.952,48.92005,64.79507,41.10794,40.22565,39.72009,40.73175,28.23405,18.92276,51.32515,45.54131,12.89681
30.06907,1.814026,1105.997,47.41516,65.62499,40.85617,40.22565,39.84653,40.85822,28.23405,18.92276,50.9921,45.41465,12.89681
30.06907,1.840576,1167.615,53.56064,66.15291,42.35535,40.35212,39.84653,40.85822,28.23405,18.92276,50.86524,45.41465,12.89681
30.19525,1.797852,1182.135,49.69253,68.50571,41.4093,40.47858,39.84653,40.98471,28.23405,18.92276,50.73838,45.41465,13.02224
30.19525,1.834229,1218.436,54.8561,70.1271,42.63153,40.60505,40.07413,41.0859,28.23405,18.92276,50.73838,45.54131,13.02224
30.19525,1.818848,1178.375,50.99944,67.54056,41.716,40.73152,40.22588,41.23769,28.33486,18.92276,50.86524,45.54131,12.9219
