PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_GJ_02_DT2g,PDSFD_1000_02_GJ_02_DT3g,PDSFD_1000_02_GJ_02_Tdc1gs,PDSFD_1000_02_GJ_02_Tdc1gx,PDSFD_1000_02_GJ_02_Tdc2gs,PDSFD_1000_02_GJ_02_Tdc2gx,PDSFD_1000_02_GJ_02_Tdc3gs,PDSFD_1000_02_GJ_02_Tdc3gx,PDSFD_1000_02_GJ_20LAB50CT611,PDSFD_1000_02_GJ_20LAB60CT601,PDSFD_1000_02_GJ_20LCH21ZZ101-ZT,PDSFD_1000_02_GJ_20LCH31ZZ101-ZT,PDSFD_1000_02_GSB_20LAB40CT601,PDSFD_1000_02_GS_20LAB70CT601
803.7343,51.87926,33.00239,-3.974464,3.619034,-0.9896288,2.597928,-1.744348,6.539031,198.5748,250.3762,76.34734,74.65728,165.8868,281.2438
804.323,51.94403,32.96613,-4.06236,3.620978,-0.8233792,2.634911,-1.565331,6.570414,199.0329,251.1726,75.35095,74.49801,166.1887,282.137
807.2666,52.0088,32.92986,-4.460976,3.845442,-1.1348,2.671894,-1.660358,6.601796,199.4767,251.5,74.93134,73.42212,166.354,282.0342
813.3143,52.07357,32.8936,-4.158441,4.090136,-1.161101,2.708877,-1.880002,6.633178,199.7773,251.6963,76.12,73.72665,166.7923,282.514
812.458,52.13834,32.85734,-4.094494,4.334829,-1.001902,2.74586,-1.916704,6.66456,200.0779,252.1647,75.48218,74.09266,167.1229,282.9232
808.7651,52.20311,32.82108,-4.306465,4.579523,-1.001356,2.782843,-1.968303,6.695942,200.2282,251.8666,75.42571,74.12579,167.5828,282.7539
809.2468,52.26788,32.78482,-4.518436,4.824216,-1.000809,2.833083,-2.043869,6.727324,200.2282,251.7247,75.62865,74.23778,167.9995,282.4787
817.1143,52.33265,32.74855,-4.29783,4.861987,-1.000106,2.90465,-2.068977,6.758707,200.2282,251.8895,76.24054,74.66517,168.1504,282.7454
824.286,52.39741,32.71229,-4.069892,4.803866,-0.9976851,2.976217,-1.869325,6.790089,200.2604,252.3179,76.39465,75.62033,168.1504,283.336
830.9225,52.46218,32.67603,-3.900952,4.745745,-0.9952645,3.047784,-1.669673,6.821471,200.5502,252.931,76.6632,76.01412,168.3013,283.9987
833.3309,52.52695,32.63977,-4.027003,4.687624,-0.9928438,3.119351,-1.539492,6.852854,200.8293,253.3141,76.6983,76.26448,168.3013,284.5528
835.9,52.59172,32.60351,-4.153053,4.629503,-0.9904231,3.190918,-1.529305,6.884236,201.1298,253.5056,76.58691,76.05192,168.4809,284.7432
842.3223,52.65649,32.56725,-4.228049,4.571382,-0.9880024,3.262485,-1.519119,6.915618,201.2801,253.6546,77.09961,76.69415,168.7539,284.9865
849.387,52.72126,32.53098,-4.149882,4.513261,-0.9855818,3.334052,-1.513868,6.947001,201.5806,254.1112,76.99738,76.65955,168.9695,285.452
852.8123,52.78603,32.51157,-4.071715,4.45514,-0.9831611,3.405619,-1.602405,6.978383,201.8811,254.6601,76.70441,76.82632,169.0557,286.1818
853.2405,52.82065,32.49512,-4.194542,4.397019,-0.9767635,3.477187,-1.690942,7.009765,202.1816,254.8463,76.80053,76.84048,169.3574,286.3299
857.2009,52.82889,32.47868,-4.357568,4.334575,-0.8550375,3.548754,-1.676854,7.041147,202.3318,254.8463,76.74865,76.21094,169.6591,286.3299
866.1923,52.83714,32.46223,-3.738804,4.146762,-0.7333114,3.620321,-1.528565,7.072529,202.3401,255.1523,76.92871,76.67528,169.8183,286.6341
880.4287,52.84538,32.44579,-4.144998,3.958949,-0.5626423,3.691888,-1.137051,7.101788,202.7825,255.7505,77.22321,77.46003,170.1117,287.2224
893.8088,52.85362,32.42934,-3.12344,3.788867,0.1208338,3.763455,-0.6435877,7.114968,203.1622,256.8395,77.36205,78.15433,170.3206,288.6073
890.4905,52.86187,32.4129,-3.938154,3.682893,-0.5052198,3.835022,-0.8229698,7.128149,203.6855,257.3156,77.22015,77.45846,170.5013,289.0806
885.8878,52.87011,32.39645,-4.429814,3.496212,-1.165137,3.844643,-1.463347,7.134299,204.1345,257.2289,77.05383,77.00565,171.1676,288.9944
890.9187,52.87835,32.38,-3.87585,4.271323,-1.011514,3.854264,-1.131902,7.124048,203.7879,256.7365,76.98212,76.7571,171.2721,288.4414
891.668,52.88659,32.36476,-3.922027,4.781084,-0.672626,3.863885,-1.310362,7.113797,203.8093,256.896,77.15149,77.00407,171.5738,288.6529
885.8878,52.89484,32.3627,-4.593742,4.89282,-0.7213297,3.873506,-1.488821,7.103545,203.9381,256.7365,77.00348,77.58104,171.7246,288.3569
892.5243,52.90308,32.36064,-4.080543,5.004556,-0.8015601,3.883127,-1.769269,7.215254,204.25,257.0882,77.91748,78.35993,172.0809,288.7065
898.6256,52.91132,32.35859,-3.555913,5.116292,-0.2061515,3.892748,-1.056219,7.414078,204.3639,257.3074,78.38287,79.09536,172.1522,289.2204
896.2706,52.91957,32.35653,-3.833229,5.080094,-0.5637487,3.902369,-0.8946837,7.612902,204.0239,257.1548,77.91748,79.12204,171.5738,289.0546
894.451,52.92781,32.35447,-4.112446,4.998871,-0.7760431,3.91199,-1.140934,7.811726,204.0883,257.1831,78.01819,78.71134,171.7246,288.9489
894.5045,52.93605,32.35241,-3.804435,4.978542,-0.63125,3.921611,-1.00341,8.01055,204.0239,257.0342,77.85796,79.57934,171.8108,288.8009
895.9496,52.94429,32.35035,-3.58957,4.976745,-0.486457,3.931232,-0.8658853,8.209373,203.9381,257.0129,78.21045,80.07054,171.8754,288.8009
900.1777,52.95254,32.34829,-3.488551,4.974948,-0.3416639,3.940853,-0.7283607,8.242949,203.981,257.0342,79.05426,80.51261,171.8754,289.0546
906.3325,52.96078,32.34624,-3.387532,4.973151,-0.1968709,3.950474,-0.5908362,8.247364,204.0883,257.3745,78.82232,80.06742,171.8754,289.3717
912.1662,52.96902,32.34418,-3.286514,4.971354,-0.05207785,3.960095,-0.4577873,8.251779,204.2385,257.7786,79.00543,81.24443,172.0047,289.8367
911.7916,52.97727,32.34212,-3.24866,4.969557,0.09271518,3.969716,-0.4545318,8.256193,204.453,258.0125,78.98102,82.32419,172.0263,290.1326
909.5437,52.98551,32.34006,-3.293406,4.967761,0.09110025,3.979337,-0.4512764,8.260608,204.5389,258.0763,79.47387,81.67401,172.1771,290.1326
912.8619,52.99376,32.33801,-3.338152,4.965964,0.07617548,3.988958,-0.4480209,8.265022,204.5389,258.0763,78.78875,80.96066,172.3279,290.0692
917.8928,53.002,32.33595,-3.333334,4.964167,0.06125073,3.998579,-0.4447655,8.269437,204.6891,258.4165,78.89404,81.40024,172.3279,290.5131
917.2506,53.01024,32.33389,-3.301228,4.96237,0.04632597,4.0082,-0.4840722,8.273851,204.9465,258.5866,79.33502,81.46254,172.4356,290.7245
917.6788,53.01848,32.33183,-3.274407,4.960573,0.03140121,4.01782,-0.54162,8.278266,205.1396,258.6929,78.8269,80.50018,172.6295,290.7245
916.6084,53.02673,32.32977,-3.247586,4.958776,0.01647645,4.027442,-0.5991676,8.282681,205.2683,258.8205,78.48357,80.54398,172.7588,290.7245
918.7492,53.03497,32.32771,-3.220765,4.956979,0.001551697,4.037063,-0.6567153,8.287095,205.3542,258.7355,78.31878,80.28614,172.845,290.7245
921.2111,53.04321,32.32566,-3.193943,4.955183,-0.01337306,4.046683,-0.714263,8.29151,205.44,258.8205,79.03442,80.89359,172.9312,290.7245
931.701,53.05146,32.3236,-3.208385,4.953386,-0.02829782,4.056304,-0.7414194,8.295924,205.44,258.9694,79.59289,80.86395,173.082,290.995
935.4474,53.0597,32.32154,-3.289206,4.951589,-0.04322258,4.065926,-0.4598178,8.300339,205.7403,259.3521,78.99474,80.95911,173.3189,291.612
933.6278,53.06794,32.31948,-3.370027,4.949792,-0.05814733,4.075546,-0.5358716,8.304753,205.8905,259.5647,78.5202,80.88892,173.4913,291.6543
931.6475,53.07618,32.31742,-3.419963,4.947995,-0.07307209,4.085167,-0.6119252,8.309168,206.0406,259.5647,78.97949,81.69295,173.6852,291.5909
935.2334,53.08443,32.31536,-3.465147,4.946198,-0.08799685,4.094788,-0.687979,8.313582,206.0406,259.6922,78.87878,80.74847,173.6852,291.7388
935.8221,53.09267,32.31331,-3.510331,4.944401,-0.1029216,4.104409,-0.7640327,8.317997,206.1908,259.7135,78.4729,79.88289,173.836,291.7599
935.4474,53.10091,32.31125,-3.555515,4.942605,-0.1178464,4.11403,-0.8400864,8.322412,206.1908,259.7135,78.5614,80.81398,173.9868,291.7599
936.732,53.10916,32.30919,-3.6007,4.940807,-0.1038322,4.123651,-0.9161401,8.326826,206.1908,259.5966,79.19922,81.0215,173.9868,291.7599
938.0164,53.1174,32.30713,-3.645884,4.939011,-0.07929482,4.133272,-0.9921938,8.331241,206.1908,259.7347,78.75977,79.6842,173.8575,291.8444
939.3009,53.12564,32.30508,-3.691068,4.937214,-0.05475744,4.142893,-0.97249,8.335655,206.298,259.7135,78.4378,80.00484,173.9437,291.8867
944.5459,53.13388,32.30302,-3.736252,4.935417,-0.03022005,4.152514,-0.9179652,8.34007,206.3409,259.8623,78.44849,80.03614,173.9868,292.0557
945.0276,53.14213,32.30096,-3.781437,4.93362,-0.005682663,4.162135,-0.8634405,8.344484,206.4911,260.1599,78.88947,80.96673,174.116,292.267
945.0811,53.15037,32.2989,-3.826621,4.931823,0.01885472,4.171756,-0.8089158,8.348899,206.4911,260.1599,78.8681,80.19247,174.2021,292.267
961.0302,53.15862,32.29684,-2.931113,4.930027,0.04339211,4.181377,-0.7696666,8.353313,206.6412,260.5567,79.15192,79.85942,174.2883,292.7107
955.7852,53.16686,32.29479,-3.356975,4.943173,0.01377772,4.190998,-0.8678969,8.357728,206.9415,261.0526,78.41644,79.82345,174.4391,293.2388
955.7852,53.1751,32.29273,-3.782836,5.016095,-0.02185353,4.200619,-0.9661273,8.362143,207.0917,260.9038,78.48663,80.24249,174.6114,293.0909
950.7543,53.18334,32.29067,-3.919015,5.089016,-0.05748478,4.21024,-1.064358,8.366557,207.0917,260.8613,79.18854,80.6626,174.8914,293.0909
947.2219,53.19159,32.28861,-3.920952,5.161938,-0.09311603,4.219861,-1.162588,8.370972,207.0917,260.7125,78.33557,79.06876,174.8914,292.7952
946.5797,53.19983,32.28656,-3.922888,5.23486,-0.1287473,4.229482,-1.260818,8.375386,207.0917,260.4575,78.29742,79.37421,174.8914,292.6473
946.205,53.20807,32.2845,-3.924825,5.307782,-0.1643785,4.239103,-1.359049,8.379801,206.9415,260.4575,78.94287,80.73912,174.7407,292.4994
945.7234,53.21632,32.28244,-3.926761,5.380703,-0.2000098,4.248724,-1.43414,8.384215,206.7914,260.1599,79.11377,80.87486,174.7407,292.4994
945.9374,53.22456,32.28038,-3.928698,5.453625,-0.235641,4.258345,-1.393533,8.38863,206.7592,260.1599,78.58581,80.32521,174.5899,292.436
944.4388,53.2328,32.27832,-3.930634,5.526547,-0.2712723,4.267966,-1.352927,8.393044,206.6412,260.0111,78.52936,80.90292,174.4391,292.4889
945.0811,53.24104,32.27626,-3.932571,5.599469,-0.2506689,4.277587,-1.31232,8.397459,206.4911,260.1599,79.28009,81.97298,174.4391,292.3515
943.1008,53.24929,32.27421,-3.934507,5.67239,-0.2271058,4.287208,-1.271714,8.401874,206.4911,260.0642,79.47388,80.99493,174.2883,292.3093
939.9967,53.25753,32.27215,-3.936444,5.745312,-0.2035426,4.296829,-1.231107,8.406288,206.4911,259.8835,78.7857,80.72663,174.2883,292.2036
938.4446,53.26577,32.27009,-3.93838,5.818233,-0.1799795,4.30645,-1.199132,8.410703,206.3409,259.8623,78.48052,80.43308,174.2883,291.9501
939.0868,53.27402,32.26803,-3.940316,5.891155,-0.1564164,4.316071,-1.178443,8.415117,206.1908,259.7135,79.09546,81.73808,174.2883,291.9078
940.6924,53.28226,32.26598,-3.942253,5.964077,-0.1328532,4.325692,-1.157755,8.419532,206.1908,259.7135,79.61578,81.53884,173.9868,292.0557
942.8868,53.2905,32.26392,-3.94419,5.960989,-0.1333701,4.335313,-1.137066,8.423946,206.1908,259.8623,78.79028,80.54086,173.9868,292.2036
942.191,53.29874,32.26186,-3.946126,5.950991,-0.1564135,4.344934,-1.116377,8.428361,206.1908,260.0536,78.59344,80.59848,173.9329,292.2881
941.9769,53.30699,32.2598,-3.948062,5.940992,-0.1794568,4.354555,-1.095689,8.432775,206.1908,259.8764,79.19769,81.47188,173.879,292.2565
939.3009,53.31523,32.25774,-3.949999,5.930995,-0.2025001,4.364176,-1.075,8.43719,206.1908,259.8623,79.22973,80.63123,173.9652,292.2036
938.8727,53.32347,32.25568,-3.941765,5.920996,-0.2255435,4.373796,-1.054312,8.441605,206.1908,259.7135,78.69873,80.12839,173.9868,292.0557
940.6389,53.33172,32.25363,-3.928818,5.910998,-0.2485868,4.383418,-1.033623,8.446019,206.0406,259.7135,78.5675,80.39999,173.9868,291.9078
938.0164,53.33996,32.25157,-3.915871,5.901,-0.2716301,4.393039,-1.012935,8.450434,206.0406,259.7135,78.50952,81.03707,173.836,292.0557
936.732,53.34821,32.24951,-3.902925,5.891002,-0.2946735,4.402659,-0.9922459,8.454848,206.0406,259.5647,79.13361,80.98543,173.836,291.9078
939.3545,53.35645,32.24745,-3.889978,5.881003,-0.3177168,4.412281,-0.9715573,8.459263,206.0406,259.5647,78.77045,80.41279,173.836,291.8867
939.3009,53.36469,32.2454,-3.877031,5.871006,-0.3407602,4.421901,-0.9508688,8.463677,206.0406,259.6072,78.50036,80.4659,173.836,292.0557
938.2841,53.37293,32.24334,-3.864084,5.861007,-0.3395719,4.431522,-0.9301802,8.468092,206.0406,259.8517,78.41187,80.8265,173.836,292.0557
940.6925,53.38118,32.24128,-3.851137,5.851009,-0.3329439,4.441144,-0.9334574,8.472507,206.0406,259.8623,78.68195,80.82963,173.836,292.0557
943.1008,53.38942,32.23922,-3.83819,5.841011,-0.3263158,4.450764,-0.9393975,8.476921,206.1908,260.0111,79.17938,80.91699,173.836,292.2036
941.7628,53.39766,32.23716,-3.825243,5.831013,-0.3196878,4.460385,-0.9453376,8.481336,206.1908,260.0111,78.68346,80.01895,173.836,292.2036
942.2445,53.40591,32.2351,-3.812297,5.821015,-0.3130598,4.470006,-0.9512777,8.48575,206.1908,260.0111,78.30353,79.50105,173.836,292.2036
944.3318,53.41415,32.23305,-3.79935,5.811017,-0.3064318,4.479627,-0.9572178,8.490165,206.1908,259.9048,78.47595,80.66264,173.9868,292.2036
944.3854,53.42239,32.23099,-3.786403,5.801018,-0.2998037,4.489248,-0.9631578,8.494579,206.3409,260.1068,79.03137,80.94186,173.9868,292.3515
944.8671,53.43063,32.22893,-3.773456,5.79102,-0.2931757,4.498869,-0.9690979,8.498994,206.3409,260.0961,79.00695,80.12362,173.9868,292.3515
940.2108,53.43888,32.22688,-3.760509,5.781022,-0.2865477,4.50849,-0.975038,8.503408,206.3409,260.0961,78.57666,79.53081,173.9868,292.2036
941.5488,53.44712,32.22482,-3.747563,5.771024,-0.2799197,4.518111,-0.9809781,8.507823,206.3409,259.8623,78.39813,79.56524,174.1375,292.0557
944.3854,53.45536,32.22276,-3.734616,5.761026,-0.2732916,4.527732,-0.9869182,8.512238,206.3409,259.9261,78.6026,80.05491,174.0945,292.0557
943.2615,53.46361,32.2207,-3.721669,5.751028,-0.2666636,4.537353,-0.9928583,8.516652,206.2551,260.0111,78.78876,80.82015,173.9868,292.2036
941.3347,53.47185,32.21864,-3.708722,5.741029,-0.2600356,4.546974,-0.9987984,8.521067,206.3409,260.0111,79.01764,80.74837,173.9868,292.2036
938.2305,53.48009,32.21658,-3.695775,5.731031,-0.2534076,4.556595,-1.004738,8.525481,206.1908,259.8623,78.71704,80.01895,173.9868,292.0557
940.6924,53.48833,32.21453,-3.682828,5.721033,-0.2467795,4.566216,-1.010679,8.529896,206.1908,259.7135,78.67584,79.7233,173.9868,291.9078
943.7966,53.49658,32.21247,-3.669882,5.711035,-0.2401515,4.575837,-1.016619,8.53431,206.1908,259.8623,78.41492,79.93919,173.9868,292.0557
945.7234,53.50482,32.21041,-3.656935,5.701037,-0.2335235,4.585458,-1.01993,8.538725,206.1908,260.0111,78.37219,80.19092,173.9868,292.2036
942.4051,53.51307,32.20835,-3.643988,5.691039,-0.2268955,4.595079,-1.013735,8.543139,206.3409,260.0111,78.53393,80.47659,173.9868,292.2036
942.6192,53.52131,32.2063,-3.631041,5.681041,-0.2202674,4.6047,-1.007541,8.547554,206.3195,260.0919,78.65142,80.50024,173.9868,292.2036
944.1713,53.52955,32.20424,-3.618094,5.671042,-0.2136394,4.614321,-1.001347,8.551969,206.298,260.0111,78.81774,80.22842,173.9868,292.2036
948.8275,53.53779,32.20218,-3.605147,5.661044,-0.2070114,4.623942,-0.9951527,8.556383,206.3409,260.1599,79.33502,81.25995,173.9868,292.3304
954.6613,53.54604,32.20012,-3.604557,5.651046,-0.2017046,4.633563,-0.9889585,8.560798,206.3409,260.2874,79.44335,80.87955,174.0083,292.4994
958.4612,53.55428,32.19806,-3.612205,5.641048,-0.2109309,4.643184,-0.9827643,8.565212,206.4911,260.6063,78.85436,80.71413,174.1375,292.7952
961.9935,53.56252,32.196,-3.619852,5.63105,-0.2201571,4.652805,-0.9529371,8.569627,206.6412,260.9038,78.83911,81.35186,174.2883,293.1649
962.6893,53.57077,32.19395,-3.6275,5.621052,-0.2293834,4.662426,-0.9062293,8.574041,206.8772,261.0526,79.2984,82.17505,174.2883,293.4712
959.7456,53.57901,32.19189,-3.635147,5.611053,-0.2386097,4.672047,-0.8783187,8.578456,206.9415,261.0526,79.51354,81.41261,174.4391,293.3867
961.0836,53.58725,32.18983,-3.642795,5.601055,-0.247836,4.681668,-0.9021011,8.587571,206.9844,260.918,78.99017,80.4862,174.5899,293.3867
962.4752,53.59549,32.18777,-3.650442,5.591057,-0.2570623,4.691289,-0.9258835,8.602058,207.0917,261.0526,78.95049,80.76408,174.7407,293.3867
960.3879,53.60374,32.18571,-3.65809,5.581059,-0.2662886,4.70091,-0.9496658,8.616546,207.0917,261.0101,78.83605,81.34103,174.7407,293.3867
961.6724,53.61198,32.18365,-3.665737,5.579559,-0.2755149,4.710531,-0.9734482,8.631032,207.0917,260.9038,79.76837,81.33935,174.7407,293.3233
963.278,53.62022,32.1816,-3.673384,5.579559,-0.2847412,4.720152,-0.9972305,8.645519,207.0917,261.0526,79.2038,81.09167,174.7407,293.3867
964.3484,53.62847,32.17954,-4.147848,5.585493,-0.7911423,4.71882,-1.461345,8.660007,207.156,261.0526,78.84521,80.90295,174.7407,293.3867
967.6132,53.63671,32.17748,-3.63193,5.593585,-0.4355905,4.713504,-0.9666746,8.674494,207.0917,261.2014,79.05883,81.17585,174.7622,293.5345
965.4188,53.64495,32.17542,-3.645539,5.601676,-0.2859924,4.708189,-0.978667,8.68898,207.2418,261.2014,79.52728,82.20301,174.7622,293.5345
963.4921,53.65319,32.17337,-3.659148,5.609768,-0.3166035,4.702875,-0.9906594,8.703467,207.2418,261.2014,79.24805,80.90919,174.8914,293.5345
964.5625,53.66144,32.17131,-3.672756,5.61786,-0.3472146,4.697559,-1.002652,8.717955,207.2418,261.0526,78.84826,80.99498,174.8914,293.3867
968.4694,53.66968,32.16925,-3.686365,5.625952,-0.3778258,4.692245,-1.014644,8.732442,207.2418,261.2014,78.91082,81.09313,174.8914,293.45
970.2356,53.67793,32.16719,-3.699974,5.634043,-0.408437,4.686929,-1.026636,8.746928,207.3919,261.3501,79.50287,81.95898,174.8914,293.6824
968.8976,53.68617,32.16513,-3.713583,5.642135,-0.4390481,4.681614,-1.038629,8.761415,207.3919,261.4989,79.25719,80.86864,174.8914,293.8302
970.2356,53.69441,32.16307,-4.114145,5.650227,-0.4501568,4.676299,-1.39157,8.775903,207.4241,261.3714,78.69415,80.519,175.0422,293.7141
973.1257,53.70266,32.16102,-3.685773,5.658318,-0.6980426,4.670984,-1.052662,8.79039,207.4348,261.4989,79.06494,81.75832,175.0422,293.8302
970.0215,53.7109,32.15896,-3.580571,5.66641,-0.4266461,4.665669,-0.9467838,8.804876,207.542,261.4989,79.41895,82.19524,175.0422,293.8302
970.6638,53.71914,32.1569,-3.623999,5.674501,-0.1453835,4.660354,-1.049255,8.819364,207.7922,261.8994,79.47998,81.2756,175.5988,294.2494
969.5934,53.72738,32.15485,-3.662496,5.696868,-0.4116847,4.655039,-1.104618,8.833851,208.0385,261.9909,79.00085,81.22875,175.6916,294.3192
969.3258,53.73563,32.15279,-3.569838,5.721119,-0.5389964,4.649724,-1.1499,8.848338,207.542,261.3687,78.95508,81.84224,175.193,293.6824
968.0413,53.74387,32.15073,-3.886461,5.745371,-0.1993121,4.644409,-1.409204,8.862824,207.3919,261.3501,79.60663,82.27137,175.193,293.6824
968.9512,53.75211,32.14867,-3.616421,5.769622,-0.5553425,4.639094,-0.914365,8.877312,207.3919,261.4989,79.45861,81.5295,175.193,293.693
966.9174,53.76036,32.14661,-4.005033,5.793874,-0.8209444,4.633779,-1.351375,8.891799,207.4991,261.4989,78.656,80.75785,175.0422,293.8302
962.4216,53.7686,32.14455,-3.912609,5.818125,-0.6767562,4.628464,-0.9936188,8.891192,207.3919,261.3034,78.73382,81.49523,175.0961,293.7352
962.4216,53.77684,32.1425,-3.820184,5.81358,-0.532568,4.623149,-1.052781,8.845307,207.3919,261.0526,79.42963,82.14394,175.193,293.4078
959.3175,53.78508,32.14044,-3.72776,5.799434,-0.3883798,4.617834,-1.111943,8.799422,207.1774,260.9038,79.68597,81.49325,175.0422,293.3867
959.5316,53.79333,32.13838,-3.961915,5.785289,-0.2733415,4.612519,-1.347246,8.753536,207.0917,260.9038,78.99933,80.82963,175.0422,293.2388
960.3879,53.80157,32.13632,-3.649804,5.771144,-0.3226186,4.607203,-1.028189,8.707651,207.0917,260.9038,78.86504,81.08855,174.8914,293.2388
958.6752,53.80981,32.13427,-3.720056,5.756999,-0.3627467,4.601889,-1.029845,8.661765,207.0917,260.8826,79.4464,82.66405,174.8699,293.2388
957.3907,53.80901,32.13221,-3.790308,5.742854,-0.4028749,4.596574,-1.031501,8.61588,207.0834,260.8956,79.66766,81.56051,174.8831,293.4053
959.5316,53.80463,32.13015,-4.022517,5.728708,-0.8187789,4.591259,-1.187719,8.569995,206.9415,260.9038,78.61176,80.36746,174.7407,293.281
959.3175,53.80025,32.12809,-4.121523,5.714563,-0.3408472,4.585944,-1.448107,8.524109,207.3671,261.198,78.71399,80.87019,175.1681,293.8058
957.7119,53.79587,32.12603,-3.867473,5.700418,-0.4949252,4.580628,-0.980029,8.478224,207.0685,260.9659,79.21143,81.78788,174.8036,293.3005
959.0499,53.79149,32.12397,-3.800817,5.686273,-0.4618598,4.575314,-1.209373,8.462094,207.4381,261.2471,79.68292,82.07558,175.0886,293.58
957.4978,53.78711,32.12192,-3.931119,5.672128,-0.2935165,4.569998,-1.070469,8.465801,207.2879,261.2471,79.10308,81.01369,174.9378,293.7014
955.3571,53.78273,32.11986,-4.238979,5.657983,-0.4573268,4.564683,-1.330348,8.469509,207.2879,261.1089,79.04816,81.29897,174.9378,293.58
955.3571,53.77835,32.1178,-4.202007,5.643837,-0.621137,4.559368,-1.48846,8.473217,207.2879,261.2046,79.26636,82.32108,174.9378,293.4321
956.9626,53.77397,32.11574,-4.165035,5.629692,-0.7679218,4.554053,-1.482858,8.476925,207.2343,261.0983,79.84772,82.22164,174.9378,293.5378
955.6246,53.76959,32.11369,-4.128063,5.615547,-0.6763498,4.548738,-1.477255,8.480632,207.0883,261.028,79.14276,81.68051,174.7158,293.5101
955.7852,53.76521,32.11163,-4.184931,5.601402,-0.6522121,4.543423,-1.13758,8.48434,207.2451,261.0983,78.72467,81.28495,174.787,293.58
954.9288,53.76083,32.10957,-4.23762,5.587257,-0.6796421,4.538108,-1.31869,8.488048,207.1378,261.0983,79.24346,81.50147,174.787,293.58
953.8049,53.75645,32.10751,-4.179902,5.573112,-0.6875072,4.532793,-1.257161,8.491755,206.925,260.8875,79.4632,81.11504,174.5733,293.2225
954.9288,53.75207,32.10545,-4.226139,5.558967,-0.5845049,4.527478,-1.487325,8.495463,207.1378,260.9495,79.00391,81.27245,174.787,293.4321
951.6106,53.74769,32.10339,-4.216664,5.544821,-0.4815026,4.522163,-1.557421,8.495263,207.0306,260.9495,78.71094,81.01525,174.787,293.3195
952.681,53.74331,32.10134,-3.780281,5.530676,-0.6406208,4.516848,-1.058174,8.491865,206.633,260.5981,79.21294,81.75362,174.4308,292.9349
952.7345,53.73893,32.09928,-3.759347,5.516531,-0.8108167,4.511533,-1.083651,8.488467,206.9877,260.8079,79.76531,81.89208,174.647,293.2843
952.2528,53.73455,32.09722,-4.13575,5.502386,-0.8148391,4.506218,-1.393105,8.48507,206.9877,260.9495,79.02069,80.96535,174.787,293.4321
952.2528,53.73018,32.09516,-4.163774,5.488241,-0.8188614,4.500903,-1.419376,8.481672,206.9877,260.9495,78.78571,80.93884,174.6362,293.2843
952.7345,53.72579,32.09311,-4.191798,5.474095,-0.8228838,4.495588,-1.445647,8.478275,206.9877,260.9495,79.10918,81.63538,174.6362,293.3265
954.233,53.72141,32.09105,-4.219822,5.45995,-0.8269061,4.490273,-1.471918,8.474877,206.9877,260.9495,79.50591,81.47811,174.7009,293.3054
952.2528,53.71703,32.08899,-4.247846,5.445805,-0.8309285,4.484958,-1.49819,8.47148,207.0306,261.0558,79.06952,80.89828,174.7439,293.3899
954.4471,53.71265,32.08693,-4.275869,5.43166,-0.8349509,4.479643,-1.524461,8.468082,207.1378,261.0983,78.67889,80.38155,174.787,293.4321
953.4302,53.70827,32.08487,-4.303893,5.417515,-0.8389732,4.474328,-1.550732,8.464684,207.1378,261.0062,78.75518,81.14149,174.787,293.4321
953.5908,53.7039,32.08282,-4.181405,5.407358,-0.3704319,4.469013,-1.450282,8.461287,207.1378,260.9177,79.29229,81.3644,174.787,293.2843
954.2866,53.69952,32.08076,-4.181792,5.400051,-0.4899717,4.463697,-1.547392,8.45789,206.9877,260.9495,79.44641,81.0558,174.787,293.2843
953.4302,53.69513,32.0787,-4.159955,5.392743,-0.6095115,4.458383,-1.531122,8.454493,206.9877,260.9495,78.81622,80.64703,174.787,293.2843
952.574,53.69075,32.07664,-4.138118,5.385435,-0.7290512,4.453067,-1.514852,8.451095,207.1164,260.9601,78.68652,81.09322,174.787,293.2843
957.5513,53.68637,32.07458,-4.116281,5.378127,-0.8180835,4.447752,-1.498582,8.447698,207.1378,260.9495,79.28771,81.45319,174.787,293.3793
959.7456,53.682,32.07253,-4.094444,5.37082,-0.8232202,4.442438,-1.482312,8.4443,207.1378,261.2471,79.72717,81.38932,174.787,293.58
958.7823,53.67762,32.07047,-4.072607,5.363512,-0.8283568,4.437122,-1.466042,8.440902,207.2879,261.2542,79.02527,80.519,174.787,293.6363
957.1767,53.67324,32.06841,-4.050769,5.356204,-0.8334935,4.431808,-1.449772,8.437505,207.2879,261.3958,78.62548,80.06741,174.9378,293.6645
956.6949,53.66886,32.06635,-4.028933,5.348897,-0.8386301,4.426492,-1.441775,8.434107,207.2879,261.2471,78.6499,80.96529,174.9378,293.58
957.2837,53.66447,32.06429,-4.007095,5.341588,-0.8437667,4.421177,-1.450325,8.43071,207.2879,261.1196,79.17937,81.49524,174.9701,293.4321
955.9993,53.6601,32.06224,-3.985259,5.334281,-0.8489034,4.415862,-1.458874,8.427312,207.2879,261.2471,79.4632,80.45288,174.9378,293.58
957.0696,53.65572,32.06018,-3.963422,5.326973,-0.85404,4.410547,-1.467424,8.423915,207.2879,261.2046,78.9856,80.12526,174.9378,293.4321
956.8555,53.65134,32.05812,-3.941585,5.319665,-0.8591767,4.405232,-1.475973,8.420517,207.2879,261.1408,78.7262,80.38779,174.9378,293.4321
