JT_KFFD_630_01_0100001_1DCSOPC_AI02154,JT_KFFD_630_01_0601212_1DCSOPC_AI01064,JT_KFFD_630_01_0603201_1DCSOPC_AI01116,JT_KFFD_630_01_0603202_1DCSOPC_AI01143,JT_KFFD_630_01_0603203_1DCSOPC_AI01144,JT_KFFD_630_01_0603205_1DCSOPC_AI01131,JT_KFFD_630_01_0603207_1DCSOPC_AI01141,JT_KFFD_630_01_0603209_1DCSOPC_AI01126,JT_KFFD_630_01_0603235_1DCSOPC_AI01129
305.4475,32.20712,320.5457,1.159782,1.41037,56.85416,51.31799,54.49911,57.22961
306.3051,31.34125,318.5883,1.169796,1.385307,56.85262,51.30661,54.48169,56.80389
304.2556,31.08606,317.8584,1.144733,1.370277,56.85365,51.31924,54.48962,56.85425
303.2454,31.0358,317.3599,1.160393,1.370926,56.88596,51.31824,54.49417,56.65283
303.2454,30.40009,313.0951,1.144733,1.330185,56.88561,51.35153,54.50006,55.45807
301.8645,30.14423,314.3539,1.14975,1.330185,56.89816,51.31689,54.52164,55.89294
301.1523,29.76657,313.7065,1.16478,1.370277,56.89927,51.32516,54.53055,55.72662
302.0534,29.12625,310.233,1.16478,1.32515,56.90827,51.33545,54.53802,54.52271
301.6319,28.98944,310.8444,1.154766,1.325798,56.92966,51.33282,54.55386,54.62341
301.6319,28.57874,309.0897,1.144733,1.305122,56.93881,51.32071,54.51135,54.62341
301.6319,28.5687,310.3943,1.16478,1.305733,56.94629,51.34357,54.54016,54.54865
301.6319,28.83324,310.8183,1.14975,1.305733,56.96003,51.32889,54.5463,54.54865
302.1043,29.1546,310.5567,1.155376,1.305122,56.96408,51.35474,54.52368,54.54865
301.7616,28.59099,309.6651,1.16478,1.294387,56.98002,51.34891,54.54576,54.52271
301.9168,27.98635,311.264,1.139717,1.298103,56.98479,51.35242,54.54965,54.42352
302.0534,27.79166,309.8984,1.180439,1.320801,56.9906,51.34573,54.57449,54.37317
302.0534,27.91296,309.5856,1.165409,1.320152,57.00449,51.34814,54.5332,54.42352
302.3441,28.43497,309.3033,1.16478,1.31012,57.00863,51.34122,54.56784,54.34723
302.2933,28.77701,309.3948,1.185455,1.330185,57.01843,51.33411,54.5592,54.54865
303.3035,28.79871,309.3414,1.167919,1.318719,57.03023,51.34021,54.591,54.54865
303.4852,29.2222,309.3763,1.179829,1.323002,57.03555,51.34445,54.59295,54.42352
302.3441,29.98911,308.3344,1.16478,1.31012,57.04794,51.34613,54.59048,54.39758
302.584,30.76402,309.7011,1.16478,1.309493,57.05046,51.34995,54.56253,54.55627
303.9648,31.3829,310.5229,1.169796,1.31012,57.04944,51.35306,54.57837,54.599
303.2454,31.63403,310.7725,1.169796,1.31012,57.06732,51.35077,54.58841,54.55148
303.7759,31.89374,311.4014,1.165409,1.31012,57.05685,51.35709,54.58224,54.87366
303.536,32.26523,312.0945,1.159782,1.350861,57.05362,51.33694,54.595,54.66309
304.6771,32.63513,313.0951,1.174812,1.345215,57.06342,51.35983,54.58618,55.25055
303.536,32.36914,312.6689,1.174812,1.345215,57.06586,51.33713,54.59323,55.13938
304.6771,32.23679,314.5981,1.169796,1.345215,57.06769,51.3187,54.63538,55.70591
304.9751,32.21176,313.8504,1.174812,1.345215,57.06479,51.33279,54.58075,55.97687
305.4475,32.38596,314.4913,1.16478,1.360245,57.06293,51.33795,54.58347,55.47485
304.4373,32.26291,315.2815,1.16478,1.345215,57.07883,51.34174,54.59368,55.72445
305.3966,31.88062,316.2449,1.173379,1.360245,57.06467,51.2944,54.5939,55.8657
305.2149,32.13382,315.8757,1.168894,1.365242,57.05264,51.31314,54.59354,55.87422
305.6873,32.63467,315.8569,1.179829,1.335182,57.0694,51.31989,54.59155,56.35223
305.6364,33.28931,316.0522,1.169796,1.375275,57.06375,51.30905,54.5611,55.90607
304.9751,33.52411,315.3534,1.169796,1.365242,57.06448,51.28702,54.56955,55.9021
305.2149,32.65417,315.8569,1.169796,1.370277,57.05762,51.28247,54.56854,55.87667
306.2625,32.15363,317.0002,1.169796,1.365242,57.04916,51.28836,54.57427,56.20553
306.6466,32.03223,316.8564,1.16478,1.370277,57.06055,51.30173,54.57761,55.9021
305.6364,32.00253,317.0242,1.166452,1.360245,57.05682,51.27881,54.57561,56.50279
304.4954,32.5127,316.4021,1.172076,1.355247,57.06604,51.283,54.5622,56.37096
306.8865,32.76358,316.3528,1.179829,1.375275,57.06534,51.28027,54.55933,56.25305
305.9271,32.72003,316.4978,1.178308,1.38092,57.04797,51.27887,54.55636,56.18024
305.9271,32.69431,315.3512,1.170793,1.390305,57.05881,51.28094,54.56451,56.07322
305.9271,32.44287,318.1076,1.169796,1.390305,57.05612,51.27518,54.55521,56.00128
306.167,32.44293,317.1082,1.166039,1.365891,57.04437,51.26859,54.56361,56.17065
306.167,32.3219,315.7131,1.163349,1.390305,57.03745,51.27146,54.58322,56.65022
306.3487,32.50681,315.3534,1.16478,1.365242,57.05325,51.27176,54.54791,56.22711
306.6466,32.62717,316.6046,1.181962,1.390305,57.04095,51.26958,54.52966,56.5639
307.4565,32.62848,316.6046,1.16478,1.38031,57.01642,51.24985,54.56146,56.67877
305.8763,32.87567,314.5981,1.184826,1.375275,57.03705,51.23438,54.53784,56.05164
307.0682,32.88849,316.5207,1.184826,1.365242,57.01294,51.23713,54.53735,56.65792
307.119,33.13715,314.8499,1.16478,1.390305,57.04285,51.24805,54.54236,56.25305
310.5446,32.76111,314.8499,1.174812,1.384659,57.01895,51.25114,54.53583,56.07656
306.4068,32.25439,313.7785,1.179829,1.38031,57.02899,51.25419,54.5434,56.23779
304.2556,31.37106,313.8504,1.179829,1.38031,57.0083,51.24399,54.5329,56.1264
305.2149,30.98505,314.5687,1.169796,1.38031,57.03458,51.24485,54.51433,56.23496
305.4475,30.71638,316.1875,1.154766,1.39534,57.02393,51.24549,54.52432,56.55314
305.4475,30.24966,314.8499,1.179829,1.39534,57.01294,51.23847,54.50577,56.216
305.4475,30.54191,314.7441,1.159782,1.365242,57.03046,51.24611,54.52869,55.98711
305.3966,31.39441,316.9283,1.159782,1.370277,56.99792,51.2331,54.5249,56.13752
306.4068,31.9101,315.7131,1.174812,1.390305,57.00995,51.2291,54.5174,55.97164
305.9271,31.89395,315.9954,1.174812,1.390305,57.00143,51.21702,54.51584,55.9021
304.7897,31.77216,314.1022,1.144733,1.375275,57.0007,51.22064,54.49252,55.29938
304.7352,31.52188,314.4924,1.144733,1.365242,56.97995,51.20185,54.50116,55.25055
304.9252,31.39917,313.7065,1.154766,1.374577,56.97287,51.20483,54.48804,55.14199
303.7759,31.36179,314.1022,1.169796,1.340179,56.98376,51.1951,54.51459,54.97437
303.2454,31.20233,312.4902,1.154766,1.360245,56.98346,51.22071,54.48364,54.80172
308.3182,30.82388,314.1022,1.14975,1.330185,56.96225,51.20907,54.49457,54.97437
307.308,30.44894,310.3409,1.14975,1.370277,56.96722,51.21637,54.4711,54.14734
305.9967,30.1987,310.4869,1.174812,1.365242,56.9545,51.19646,54.46799,54.19769
303.8278,30.24442,310.5207,1.162638,1.340179,56.97528,51.22316,54.46436,54.14734
304.0157,30.09201,308.5861,1.179829,1.345215,56.96136,51.21853,54.50021,53.94592
304.0157,29.70639,308.3344,1.174812,1.365242,56.96869,51.198,54.47076,53.94592
302.0275,29.10431,308.8379,1.169796,1.365242,56.97647,51.18542,54.46979,53.94592
300.6726,28.98337,308.1207,1.174812,1.350212,56.9725,51.19623,54.46866,53.94592
300.6217,29.0538,309.7294,1.169796,1.345215,56.95703,51.20697,54.47134,53.94592
301.6319,29.34094,308.3344,1.174183,1.350212,56.96948,51.18872,54.49396,53.92151
300.6726,29.24889,308.4782,1.174812,1.360245,56.9834,51.1976,54.52084,53.93829
299.6364,29.29672,308.5861,1.174812,1.345215,56.9765,51.19495,54.49179,53.92151
299.6707,29.54001,304.5992,1.159782,1.335182,56.97913,51.18661,54.50684,52.7359
297.7509,30.32874,305.275,1.174812,1.32515,56.97089,51.2027,54.4873,53.93176
296.8498,31.49982,309.8373,1.179829,1.370277,56.98505,51.19238,54.49466,54.8233
297.8091,32.33508,312.4695,1.139717,1.350212,56.99094,51.20453,54.51352,56.02722
297.9908,32.76935,315.1016,1.179829,1.390305,56.98358,51.20844,54.50537,55.9021
297.6721,33.27069,317.9637,1.174812,1.375275,56.97473,51.2164,54.50961,56.90722
299.0706,33.68546,319.8624,1.159782,1.38031,56.96838,51.229,54.50381,56.71866
299.3128,33.89923,322.3724,1.169796,1.385307,56.97424,51.22183,54.45428,57.08008
299.4807,33.56076,321.9397,1.179829,1.405373,56.96869,51.20593,54.4819,57.14438
299.001,33.44012,323.6237,1.184826,1.450462,56.94836,51.22421,54.48132,57.40509
301.144,33.1665,321.5452,1.199875,1.41037,56.93835,51.20572,54.47787,57.40771
300.9124,33.04068,322.1207,1.204891,1.450462,56.94461,51.20587,54.46851,57.52258
301.6319,32.67261,323.3719,1.204891,1.4254,56.92239,51.21567,54.46219,57.75604
302.3441,32.84528,325.2356,1.194859,1.439781,56.9455,51.20291,54.45419,58.21381
304.4954,33.33087,323.4207,1.199875,1.450462,56.92685,51.20715,54.44733,57.8009
305.6364,33.1674,324.707,1.204891,1.465492,56.914,51.18747,54.43231,58.31604
305.6873,32.89949,324.6269,1.189842,1.45546,56.90045,51.19034,54.46652,57.86896
305.8067,32.69574,323.1201,1.189842,1.465492,56.90521,51.17624,54.4418,58.28247
309.4656,32.95944,326.2802,1.189842,1.445465,56.89618,51.18048,54.43088,58.37769
308.3013,33.20786,325.0907,1.189842,1.469879,56.88632,51.18927,54.43219,57.97795
307.3589,32.84067,325.5692,1.159782,1.445465,56.88336,51.1749,54.44839,57.68127
307.4523,32.07698,327.5942,1.199875,1.47983,56.88846,51.19247,54.42178,58.09239
308.3182,31.19625,325.3784,1.199875,1.485558,56.87787,51.19669,54.43024,58.52285
307.3589,30.58215,323.8754,1.204891,1.475525,56.88187,51.19113,54.40881,58.00629
306.9243,29.57214,323.192,1.194859,1.45546,56.8812,51.18842,54.4173,57.51212
306.4497,29.32056,321.6542,1.174812,1.45546,56.86826,51.19299,54.40115,57.53109
307.4863,28.8449,320.6177,1.189842,1.460495,56.87128,51.18684,54.40973,57.30794
309.4592,28.19125,318.9,1.179829,1.444817,56.86038,51.18173,54.40753,56.65283
308.4044,27.82616,316.4248,1.169796,1.445465,56.84863,51.1864,54.40082,56.25828
306.1088,27.39302,316.6046,1.16478,1.4254,56.85892,51.17532,54.42557,56.00128
305.1568,26.6234,313.0951,1.159782,1.435432,56.86105,51.18387,54.40936,55.04913
306.3487,25.59163,314.0302,1.16551,1.39534,56.85532,51.18991,54.42892,54.99594
305.9271,24.98321,310.5186,1.166262,1.385307,56.84543,51.19781,54.4408,54.34723
305.8763,24.41635,310.0052,1.171468,1.4254,56.8558,51.15427,54.42575,54.34723
304.9169,24.03708,306.0793,1.174812,1.394691,56.84857,51.17914,54.39902,53.37067
304.7954,23.95066,306.0837,1.186844,1.409721,56.83823,51.18759,54.42441,53.43201
305.1568,23.81419,306.0837,1.16478,1.400337,56.85791,51.18228,54.39874,53.49579
303.9648,23.52316,306.8314,1.204891,1.405373,56.85703,51.16443,54.41068,53.5202
303.0055,23.03152,302.2145,1.16478,1.360245,56.86288,51.16415,54.4183,52.46735
301.8645,23.02945,301.1791,1.169796,1.350212,56.86273,51.16196,54.41476,52.44293
301.7816,23.15198,301.8232,1.169796,1.345215,56.8667,51.18311,54.4375,52.36053
302.0916,23.53113,301.9447,1.174812,1.350212,56.87534,51.16315,54.42285,52.4353
301.1523,23.78079,302.6821,1.179829,1.32515,56.867,51.16672,54.45123,52.5177
301.334,23.90106,302.269,1.184826,1.338514,56.88351,51.16074,54.43616,52.7303
301.5738,24.02927,301.7502,1.184826,1.365242,56.8696,51.17859,54.41473,53.15163
301.3921,24.08411,302.1349,1.184826,1.32515,56.87283,51.19464,54.44537,52.96151
301.3921,24.17307,300.4597,1.169796,1.350212,56.88034,51.16159,54.44647,53.3565
301.6319,24.03326,299.8123,1.184826,1.350212,56.88699,51.18121,54.42996,53.04413
301.6319,23.70266,300.0641,1.184826,1.340179,56.89304,51.16949,54.44382,53.16162
301.8136,23.2814,300.8194,1.184826,1.350212,56.89349,51.18295,54.44052,53.69568
301.0941,23.15958,301.5671,1.174812,1.365242,56.89789,51.18527,54.45569,53.58734
301.0941,23.18561,302.4554,1.164169,1.335182,56.87799,51.15613,54.42484,53.58385
301.0941,22.94186,304.7791,1.16478,1.335182,56.88782,51.15665,54.43692,54.25284
302.0534,22.60614,305.5344,1.179829,1.375275,56.86813,51.15619,54.44217,54.0148
301.982,22.5936,304.972,1.199875,1.370277,56.86929,51.12411,54.40826,54.08064
301.8136,22.72061,307.5256,1.189842,1.390305,56.86469,51.13376,54.39246,54.64783
301.334,22.82396,310.9164,1.14975,1.38031,56.86609,51.12146,54.40265,55.04892
302.5331,22.73916,311.955,1.16478,1.39534,56.85559,51.11368,54.3812,55.15355
302.3441,22.92032,314.8499,1.174812,1.39534,56.86044,51.11044,54.37906,56.05164
302.2933,22.90073,314.5273,1.184216,1.39534,56.84763,51.10352,54.36465,55.80488
303.8278,23.16159,313.0232,1.194859,1.420403,56.83823,51.09595,54.36658,55.7687
302.8238,23.17694,315.3534,1.189842,1.430397,56.83884,51.07693,54.37128,55.85175
302.584,23.94878,317.2531,1.174812,1.4254,56.82809,51.10648,54.37485,56.52814
302.7657,24.42999,316.6951,1.174812,1.45546,56.83026,51.09323,54.35104,56.45229
302.9677,24.48758,315.4428,1.184111,1.45255,56.8017,51.09738,54.37747,56.78253
305.7639,24.61005,320.9671,1.184826,1.461487,56.81204,51.08493,54.35495,57.86072
309.0803,24.9617,325.9877,1.204891,1.470528,56.80368,51.09296,54.34058,58.41936
318.0538,25.08176,330.0302,1.222074,1.514969,56.7984,51.10526,54.32272,59.18448
323.9995,25.21936,334.062,1.204891,1.51062,56.78439,51.10266,54.33176,59.43553
332.0577,25.53408,338.3015,1.244984,1.550064,56.7919,51.10889,54.33325,60.6345
339.6057,25.88336,344.4214,1.270027,1.635895,56.78867,51.11691,54.34705,61.23962
345.3168,26.06786,347.1489,1.270027,1.635895,56.77914,51.15601,54.31808,62.14523
349.2344,26.75591,349.1357,1.31012,1.675987,56.76276,51.155,54.31369,62.38931
353.458,27.54941,355.4459,1.290092,1.68602,56.76843,51.17462,54.32477,62.7182
355.3112,27.92336,360.7483,1.330185,1.691055,56.75262,51.19333,54.32846,63.6091
357.9084,28.2023,360.2448,1.330185,1.696053,56.73499,51.22119,54.32764,63.76343
357.9858,28.32379,358.5815,1.330185,1.721115,56.74588,51.21317,54.29889,63.65814
356.743,28.38141,357.8949,1.370277,1.716118,56.72247,51.2084,54.31186,63.7619
355.7837,28.50226,360.9467,1.370277,1.718772,56.75345,51.21982,54.31873,64.20942
354.8856,28.36655,361.1429,1.379662,1.750488,56.71017,51.21484,54.32355,64.21705
354.3519,28.46741,359.2791,1.38031,1.716832,56.71118,51.21234,54.30194,63.81989
355.2417,28.46478,360.3091,1.38031,1.725409,56.698,51.22354,54.31766,64.25563
355.5438,28.25057,359.3311,1.360245,1.736145,56.68256,51.20709,54.29877,63.90228
355.7016,27.9751,359.9243,1.330185,1.726112,56.66895,51.20691,54.28702,64.25847
358.5423,27.97019,364.4278,1.334534,1.723061,56.67429,51.21356,54.28168,64.99306
361.9976,27.73914,361.7172,1.375275,1.716118,56.64838,51.21625,54.27979,64.3631
376.7219,27.4556,361.448,1.335182,1.714679,56.65051,51.20483,54.27048,64.44397
384.2658,26.72015,360.6491,1.335182,1.716118,56.6322,51.21777,54.29117,64.69879
383.4882,26.58969,360.4584,1.345215,1.675987,56.64752,51.21255,54.27112,64.11285
384.9199,26.61218,361.6867,1.304474,1.716118,56.64093,51.22403,54.27606,63.91776
385.1598,26.62524,361.9614,1.345215,1.716118,56.62842,51.26785,54.27509,64.79034
390.4797,26.06489,361.7881,1.350212,1.70105,56.64767,51.30652,54.31021,64.43656
390.3427,25.33688,361.2126,1.345215,1.741142,56.66373,51.36407,54.35046,64.03547
392.6237,24.81696,362.7178,1.340179,1.70105,56.69562,51.44244,54.39734,64.32735
396.296,24.69138,362.8268,1.340179,1.70105,56.72562,51.50171,54.4552,64.48103
400.2693,24.71243,364.2807,1.360893,1.721115,56.71716,51.578,54.50687,64.82391
402.4206,24.64221,367.7303,1.345215,1.721115,56.7406,51.61249,54.54114,65.04102
401.4612,24.89664,366.9764,1.340179,1.721115,56.7724,51.6752,54.57043,65.09857
400.4438,25.14911,367.981,1.360245,1.736145,56.79269,51.69678,54.60806,65.37476
399.2518,25.0864,368.4769,1.320152,1.706085,56.8183,51.75073,54.61905,65.46436
399.3173,25.12318,368.6534,1.360245,1.746178,56.84286,51.7695,54.64081,65.23982
400.4438,25.20941,368.7275,1.345215,1.741142,56.82401,51.80823,54.65765,65.37105
399.0861,24.87872,369.0164,1.340179,1.745491,56.86127,51.82428,54.6973,65.43274
399.0774,24.91107,369.376,1.343793,1.741142,56.87323,51.86203,54.73325,65.3656
400.4438,25.05347,369.7357,1.355247,1.736145,56.86264,51.90485,54.73505,65.42511
400.6836,25.03372,370.7352,1.365242,1.746178,56.85425,51.91803,54.74823,66.05225
400.5092,25.13373,372.3286,1.360245,1.755524,56.89914,51.92642,54.77692,66.15339
399.7315,25.74542,372.2382,1.355247,1.736145,56.89169,51.96576,54.79343,66.72821
398.7722,25.99438,373.415,1.360245,1.736145,56.91489,51.99213,54.81277,66.01486
399.012,26.09357,374.4223,1.373852,1.745491,56.91895,52.01028,54.84167,66.39274
400.2039,25.96194,373.9929,1.345215,1.736145,56.927,52.03885,54.85898,65.97595
398.8376,26.08371,374.9975,1.365242,1.711082,56.9472,52.06818,54.85339,66.24298
399.012,25.96136,373.9929,1.345215,1.751175,56.95221,52.07834,54.90808,65.75165
402.3552,25.78052,371.4905,1.350212,1.746178,56.99017,52.10724,54.92145,65.87677
399.608,25.53055,375.4959,1.37885,1.736145,57.00229,52.12082,54.94177,66.47906
401.1632,25.40051,374.7842,1.380294,1.761208,56.99091,52.14633,54.95367,66.20919
401.1632,25.41788,376.2512,1.345215,1.721115,56.99899,52.16333,54.97498,66.0675
400.2039,25.32925,376.843,1.345215,1.721115,57.01059,52.19489,55.01288,66.25061
400.2693,25.10861,375.7477,1.349602,1.746178,57.06793,52.21658,55.03781,66.4032
400.2735,24.71045,375.5678,1.360245,1.746178,57.05515,52.23776,55.03043,66.29006
399.2518,24.35193,374.891,1.345215,1.726843,57.07059,52.24887,55.03552,66.12963
399.2518,24.08987,375.0296,1.380296,1.761208,57.08853,52.26855,55.04388,66.21876
399.0774,24.14476,373.885,1.385307,1.751175,57.09479,52.28775,55.11111,66.15862
403.8918,24.50836,377.3586,1.38031,1.77124,57.07614,52.31207,55.09573,66.94772
400.749,24.36044,375.4959,1.38031,1.741142,57.15875,52.32422,55.10172,65.76691
398.28,24.4317,373.5624,1.340179,1.741862,57.15717,52.33514,55.12317,65.75819
392.3257,24.33856,369.2932,1.340179,1.78627,57.1481,52.35181,55.14053,65.34729
391.6062,24.04144,370.4702,1.38031,1.760757,57.1503,52.36963,55.1622,65.58796
385.5346,23.83322,372.6338,1.390305,1.746178,57.19135,52.36292,55.18246,65.91535
381.8166,24.08212,371.1984,1.369629,1.746178,57.17868,52.37244,55.19229,65.55415
375.3701,24.15021,368.7286,1.370277,1.751175,57.18799,52.38394,55.2106,65.17487
372.0851,23.896,367.4044,1.330185,1.751175,57.1774,52.38959,55.18362,64.74915
368.742,23.77521,367.1188,1.350212,1.766205,57.20609,52.39478,55.20319,64.54773
363.1895,23.1282,356.9565,1.314507,1.68602,57.2027,52.40201,55.21146,62.63428
358.6544,22.74683,356.369,1.275024,1.675987,57.23071,52.39563,55.22742,62.56866
355.3445,22.50406,349.9843,1.259995,1.635895,57.23148,52.39581,55.25165,61.78284
354.3519,22.47305,345.9244,1.26503,1.681023,57.23932,52.39981,55.24142,61.94153
350.4969,22.35077,342.9903,1.26503,1.600151,57.25314,52.38501,55.26065,60.78796
346.0522,22.22858,343.1702,1.224937,1.595154,57.25549,52.40427,55.26431,60.67963
348.1453,22.10751,336.4029,1.214905,1.550064,57.28091,52.40564,55.27332,59.4101
348.6831,21.92401,335.1486,1.214905,1.54068,57.28555,52.41116,55.29089,59.14093
348.6415,21.6173,333.5408,1.199875,1.550713,57.30438,52.41,55.31857,59.05827
349.0974,21.28531,333.9005,1.219921,1.550713,57.31808,52.41605,55.32373,58.82568
348.5554,21.13768,333.4688,1.209177,1.530647,57.34561,52.41821,55.30713,58.90961
347.3313,20.90659,332.1457,1.179107,1.544255,57.34409,52.43295,55.3504,58.70819
347.1859,20.98785,332.8934,1.189842,1.515617,57.36462,52.43213,55.3331,58.60901
346.7717,21.11606,331.8939,1.198619,1.525808,57.3757,52.44925,55.34048,58.5495
346.7135,20.82196,332.0378,1.196292,1.52922,57.39844,52.45563,55.36383,58.55146
347.7238,20.42429,332.8934,1.199875,1.52565,57.40808,52.46994,55.38153,58.53271
348.6249,20.54626,332.4672,1.219921,1.514729,57.43173,52.48694,55.40726,58.50111
348.7645,20.18816,331.6411,1.209888,1.525002,57.43715,52.48746,55.41714,58.35724
346.8309,20.04419,333.5768,1.194229,1.524931,57.45456,52.50885,55.42032,58.89413
348.1453,19.65143,333.9411,1.194859,1.51811,57.45862,52.54004,55.43802,58.81755
347.459,19.77383,336.0476,1.214905,1.522767,57.48441,52.55289,55.47324,59.91451
350.2176,20.02502,338.3658,1.254997,1.545677,57.51147,52.57761,55.4838,60.20486
348.1006,20.17484,341.2345,1.214905,1.52565,57.51215,52.58911,55.51257,60.24388
350.2965,20.24777,340.9119,1.254997,1.565742,57.56509,52.60425,55.50833,60.43854
350.6827,20.49667,341.5582,1.269417,1.531378,57.54254,52.61487,55.50864,60.92398
351.0088,20.74545,345.0902,1.26503,1.565742,57.54578,52.61893,55.49933,61.17249
350.8271,20.49503,347.5723,1.29509,1.615868,57.54541,52.61755,55.52643,61.92213
352.1104,20.57864,346.1783,1.254349,1.600838,57.54728,52.62125,55.51581,61.66883
353.8723,20.5368,349.9374,1.28006,1.615868,57.54044,52.61105,55.5224,62.28333
355.1295,20.5427,348.3614,1.284365,1.650233,57.54285,52.61362,55.50778,61.67668
355.0714,20.89767,348.1434,1.261455,1.65596,57.55756,52.6152,55.50244,62.06774
353.8723,21.02246,350.9369,1.290092,1.650925,57.54666,52.61829,55.51535,62.40845
352.6803,21.27164,355.9156,1.29509,1.691055,57.54163,52.62375,55.5191,63.44539
353.6978,21.40497,352.332,1.254997,1.650925,57.55571,52.60828,55.53821,62.45335
354.8316,21.65271,353.746,1.279053,1.645927,57.56265,52.61938,55.52606,62.76855
353.9377,21.89871,354.6982,1.335182,1.665993,57.55853,52.62155,55.5462,62.70243
353.3998,21.84296,353.6987,1.29509,1.665993,57.54279,52.63147,55.54877,62.56866
354.3519,21.7332,354.6252,1.299477,1.660957,57.5461,52.63998,55.53232,63.557
355.5438,21.9592,354.95,1.315155,1.660957,57.57095,52.6698,55.5473,62.54272
353.9377,22.22702,354.8931,1.275024,1.65596,57.56886,52.65775,55.56253,62.80725
354.1702,22.15042,356.4529,1.290092,1.660957,57.55004,52.66391,55.56119,63.05825
354.1702,21.77936,353.9429,1.285057,1.660957,57.55521,52.65912,55.54089,62.56866
354.0093,21.3893,351.9778,1.285057,1.65596,57.57837,52.64951,55.54761,62.46033
354.8316,21.02927,351.6922,1.290092,1.660957,57.55305,52.6452,55.54486,62.49237
355.25,20.90775,353.3739,1.28006,1.67099,57.55542,52.61829,55.52353,62.6491
356.1499,21.03183,355.6279,1.302261,1.660957,57.52913,52.61795,55.54303,62.64322
355.1295,21.0755,355.2017,1.31012,1.70105,57.54266,52.61206,55.51111,62.56866
355.3112,21.17633,354.8061,1.305122,1.70105,57.5788,52.59131,55.51535,62.80997
356.9828,21.1308,353.3652,1.279411,1.675987,57.53961,52.5896,55.49973,62.6539
355.7837,21.25189,354.4464,1.285057,1.691055,57.56158,52.57288,55.51468,62.86926
353.6397,20.87991,352.1881,1.275024,1.650925,57.52127,52.57333,55.49268,62.55569
354.6499,20.75668,350.8301,1.249371,1.651099,57.53226,52.55508,55.50055,62.45379
356.5613,20.21377,353.1952,1.290092,1.68602,57.51899,52.55457,55.50198,62.48845
355.1981,19.86319,351.2617,1.26921,1.645927,57.51407,52.54047,55.482,62.32518
354.4101,19.60104,350.368,1.254997,1.665273,57.48372,52.53326,55.48022,61.93041
353.3998,19.60291,351.8001,1.259292,1.660957,57.50177,52.51074,55.46011,62.28311
353.3998,19.47641,349.1821,1.270027,1.615868,57.51205,52.5162,55.46344,61.54022
351.3067,19.35022,347.0306,1.270027,1.610832,57.49582,52.50543,55.45679,61.7763
351.2486,19.39163,346.9315,1.229935,1.58577,57.49091,52.50214,55.44506,61.36475
358.8942,19.45401,344.4214,1.229935,1.58577,57.49365,52.47797,55.4343,61.18164
359.8463,19.31537,344.5652,1.254997,1.590805,57.478,52.47916,55.43493,61.33314
360.3841,19.29993,345.9244,1.275024,1.630898,57.46561,52.46729,55.41714,61.48987
362.5354,19.54227,345.6377,1.234951,1.590805,57.43393,52.45316,55.41972,61.10535
364.4468,19.53708,346.2841,1.229935,1.6259,57.45883,52.45163,55.43214,61.46066
366.3582,19.45822,345.1767,1.239967,1.625214,57.46326,52.4313,55.42462,61.06415
369.8757,19.84335,349.1843,1.28006,1.64093,57.45206,52.41623,55.39649,62.05771
373.2189,19.72052,350.4344,1.279332,1.64093,57.41919,52.41668,55.39019,62.18785
378.5388,19.65939,351.1276,1.285057,1.660957,57.43372,52.39545,55.3892,62.45499
379.7308,19.64645,354.2666,1.28649,1.680336,57.39798,52.39856,55.384,63.06392
379.7308,19.55005,359.9625,1.315155,1.675987,57.42651,52.39929,55.37277,63.71155
383.6938,19.84909,362.8845,1.316802,1.70105,57.41043,52.39191,55.33551,65.13239
388.1075,20.18509,367.3271,1.350212,1.741142,57.41626,52.38084,55.34265,65.47058
391.846,20.4292,366.478,1.355247,1.720428,57.38455,52.40002,55.33566,65.41595
393.9173,20.67786,370.5673,1.330185,1.726112,57.37527,52.40723,55.32541,66.26943
395.4944,21.06259,374.4965,1.340179,1.696053,57.36737,52.40292,55.32278,66.4444
397.8201,21.30939,375.1013,1.340179,1.736145,57.37985,52.39841,55.32814,66.43829
399.8841,21.27206,376.2512,1.340179,1.721115,57.36655,52.40701,55.31886,66.90717
399.0774,21.1564,374.6796,1.38031,1.761208,57.33438,52.40024,55.30692,66.37726
401.196,21.245,377.2507,1.38031,1.745491,57.34866,52.40491,55.29758,67.07458
401.2287,21.5004,380.2567,1.38031,1.761208,57.33279,52.40469,55.29617,67.69714
400.6036,21.53906,380.7591,1.340179,1.761208,57.32764,52.4038,55.30143,67.40897
400.6836,21.39761,381.9046,1.340179,1.721115,57.34457,52.40913,55.29913,67.52908
401.8755,21.76645,381.2637,1.340179,1.731148,57.30316,52.40338,55.29068,67.85583
399.4917,21.89075,387.8098,1.38031,1.751175,57.34799,52.40273,55.27662,68.31643
400.9919,21.95093,385.9525,1.385307,1.746178,57.31259,52.41157,55.27396,68.26128
401.6357,22.19702,388.5269,1.385307,1.726112,57.26288,52.4137,55.26889,68.3075
402.8348,22.28397,388.5269,1.420403,1.77766,57.31,52.41523,55.28058,68.41103
402.6604,22.26459,388.6697,1.420403,1.766205,57.28687,52.42798,55.28888,68.48798
401.8755,22.00482,391.5329,1.430397,1.806297,57.306,52.42865,55.29449,69.08417
398.8376,21.91223,390.3275,1.415367,1.788073,57.28891,52.44538,55.2785,69.12981
397.1006,21.54184,391.3002,1.415367,1.766205,57.28726,52.44588,55.26804,68.77747
